,mu,omega,alpha[1],beta[1],nu
2020-02-04,0.12868448959284065,0.050525190867754484,0.20307833660736158,0.7243246330229051,5.82269193144177
2020-02-05,0.12895016793479344,0.04975627416122201,0.2060301928340514,0.7224987473074235,5.984584881429393
2020-02-06,0.13127112468457441,0.050162207640949696,0.20372735945195627,0.7214913210396537,5.959266074772185
2020-02-07,0.13393531163622738,0.05135507519844206,0.20201119446484997,0.7230744980722849,5.667046842736493
2020-02-10,0.1357541738310128,0.050812763504961445,0.2047168923265663,0.7194939930426987,5.893954869051591
2020-02-11,0.1362615290862822,0.051836995986446505,0.20965308778971078,0.7109155038733875,5.990778629014897
2020-02-12,0.13459440722228674,0.05178150184362018,0.20867527700560748,0.7134375733042535,5.864644944701366
2020-02-13,0.1328057342794695,0.0524081923517882,0.21176543565575284,0.7080819141888631,5.933062726192263
2020-02-14,0.13548841239058415,0.05353712527562009,0.21711954165845435,0.700837153970023,5.842231220598164
2020-02-18,0.12827046877750847,0.05335776864093531,0.2205484787988745,0.7010644281531938,5.709406708465892
2020-02-19,0.13038154938500948,0.05367871479351237,0.22150187042670932,0.6984828352386826,5.790744678206061
2020-02-20,0.12719723379265502,0.053766545917197935,0.21996313794226982,0.6985408079440696,5.940464014774194
2020-02-21,0.12665216920903016,0.055491298341706845,0.2167823563538262,0.702354007829127,5.866148169280268
2020-02-24,0.12596726435761674,0.06341487329224194,0.25779054837593796,0.6835484994653235,4.794782873511499
2020-02-25,0.12741163805413896,0.0640211907453444,0.28492514103159094,0.6649704899338189,5.002028392361955
2020-02-26,0.12797314809593946,0.06335999299277349,0.27050140265604444,0.6744069559587733,4.957369495603734
2020-02-27,0.1306250809714933,0.059948017066260906,0.3002083130009691,0.667392269094326,5.0001834860218475
2020-02-28,0.13155341202521925,0.05984730670975246,0.2898479659196874,0.6734159927706169,4.922803190910331
2020-03-02,0.13163011839453242,0.057276206725872865,0.3068492150114499,0.6702052892861284,4.998165167149076
2020-03-03,0.13333132354638955,0.056648870915662536,0.30991327717080586,0.6687714974715399,5.0482884222485
2020-03-04,0.1357424097932579,0.054918880651047906,0.32129565836943724,0.6632170375100626,5.2511545667067745
2020-03-05,0.13728444407939036,0.05435202293177768,0.32395202816666224,0.6630619185084595,5.2558790121285215
2020-03-06,0.13978301680693364,0.05516405706953667,0.31828130652952,0.66671220024253,5.071727380723314
2020-03-09,0.14036772010715248,0.051981749309645,0.33283366910705514,0.6671663308929449,5.1072064942826465
2020-03-10,0.13876173525332117,0.05295953214532753,0.3367329860861349,0.6632670139138651,5.123476396226386
2020-03-11,0.13675578854484524,0.052388798602285,0.33793217656930324,0.6620678234306969,5.269612191929152
2020-03-12,0.13377001805657648,0.05264689854864497,0.3421206243944346,0.6578793756055654,5.423357530448749
2020-03-13,0.13486831216757453,0.05174516056544253,0.3436356595091461,0.6563643404908257,5.6556616724552
2020-03-16,0.13304202558096684,0.05114688347018763,0.34727287280511043,0.6527271271948896,5.949174053782443
2020-03-17,0.13236317984996,0.04958716951059263,0.3432139274212732,0.6567860725787515,6.035774226383369
2020-03-18,0.132636135745916,0.048534857981597936,0.34319160562066875,0.6568083943793311,6.175876586819292
2020-03-19,0.1333537327438176,0.048998612827774554,0.34635187156062824,0.6536481284393653,6.1029301122208865
2020-03-20,0.1314909206082408,0.04878595767601339,0.34169701379872514,0.6583029862012749,5.880342116876971
2020-03-23,0.13697847559733875,0.047159550461616954,0.3375632911549047,0.6624367088451002,6.229345621765637
2020-03-24,0.13807462537483622,0.043847025541167886,0.32603830374536263,0.6739616962546374,6.53856996769709
2020-03-25,0.13540533480396535,0.044347211818993114,0.32502987781256243,0.6749701221874377,6.3232223447758535
2020-03-26,0.13887558615008316,0.043878767943571526,0.32347725109262837,0.6765227489073716,6.384171616276732
2020-03-27,0.1370756201846531,0.04416976346009214,0.3265238066453044,0.6734761933546957,6.438440712572203
2020-03-30,0.13512207904787302,0.04449786932102024,0.32717311879886046,0.6728268812011395,6.370917220322176
2020-03-31,0.12963486238522284,0.04543700838508381,0.3275039627909526,0.6724960372090475,6.109255587779187
2020-04-01,0.12949446040771712,0.044224352743552964,0.32239759787859884,0.6776024021214011,6.344098659018962
2020-04-02,0.12885490595632207,0.04484293205666918,0.3245603510661503,0.6754396489338497,6.365920648486118
2020-04-03,0.1281925226703238,0.0458395228998498,0.32921724563701465,0.6707827543629853,6.371806296773343
2020-04-06,0.1267197370116928,0.04249371415706237,0.3134603143589856,0.6865396856410145,6.571472300865429
2020-04-07,0.12759675113147273,0.04319936720129772,0.31570617807366425,0.6842938219263358,6.482144793389514
2020-04-08,0.13305765311567327,0.04347230909036342,0.3159370813177157,0.6840629186822844,6.4185819082460895
2020-04-09,0.131709418449666,0.04444458318608568,0.31777940189490533,0.6822205981050946,6.340599447223391
2020-04-13,0.13240503326261796,0.0457891197046186,0.32226477233154033,0.6777352276684596,6.286473200295935
2020-04-14,0.12926379379652733,0.04518336337599451,0.3180872527388932,0.6819127472611067,6.35999333070578
2020-04-15,0.13033711891063054,0.04502767909227066,0.3178363679691001,0.6821636320308999,6.489072128129002
2020-04-16,0.13130314440927116,0.04582288901170732,0.3206685004809585,0.6793314995190415,6.434652286440991
2020-04-17,0.1339066914345344,0.04478016961596238,0.3177462020163823,0.6822537979836176,6.6191797305214735
2020-04-20,0.13247900952840072,0.044556555211025986,0.3184923828498829,0.681507617150117,6.769001544705001
2020-04-21,0.1307811679668437,0.04332637507974845,0.31562032309391724,0.6843796769060827,7.087248699042288
2020-04-22,0.12769477155195716,0.0436642508902077,0.31530721211873053,0.6846927878812695,7.030955369101807
2020-04-23,0.129571112642215,0.04326601035512699,0.3129949358999608,0.6870050641000393,6.9289477122320475
2020-04-24,0.13122061891166092,0.0424652462087078,0.3120142384862552,0.6879857615137447,7.0282135461890745
2020-04-27,0.13147652115650954,0.04178539769605117,0.31152760295706977,0.6884723970429303,7.135619418874912
2020-04-28,0.13217430359752697,0.04157335712968084,0.31371742144785564,0.6862825785521443,7.177187937743192
2020-04-29,0.1339299631878041,0.03881504419361951,0.30399375737615086,0.6960062426238492,7.536191031316891
2020-04-30,0.13532043229261578,0.03892602719505749,0.3038593740159531,0.6961406259840469,7.373398638718921
2020-05-01,0.13372539487892426,0.0375961725535207,0.3015874301718941,0.698412569828106,7.826527737819882
2020-05-04,0.13251646419644558,0.037388750558298225,0.2995760911830403,0.7004239088169598,7.58461589732213
2020-05-05,0.1340711176996049,0.03742169698935688,0.30298653826255817,0.6970134617374418,7.667003201957129
2020-05-06,0.13477749456917246,0.039737657137721254,0.3010584576710271,0.6989415423289729,6.701863581835656
2020-05-07,0.1370049127727203,0.03892790417999755,0.3059348393252692,0.6940651606747309,7.160475666461783
2020-05-08,0.139518686491045,0.03808190521939521,0.3103682839600719,0.6896317160399282,7.831299245592083
2020-05-11,0.14127731520691628,0.03896182035945998,0.32308665218121585,0.6769133478187841,8.384631821006547
2020-05-12,0.14303285483103342,0.038551128747440155,0.3219946773128899,0.6780053226871102,9.763264540270718
2020-05-13,0.13972850599914316,0.03861510528657174,0.3226246020885975,0.6773753979114024,9.964516604102055
2020-05-14,0.13898440881137755,0.03825708857602713,0.32124054779120287,0.6787594522087971,9.834684163840132
2020-05-15,0.136865570854659,0.03829085607653632,0.3203427416828283,0.6796572583171717,9.469241417031462
2020-05-18,0.14110794883406796,0.0373321124519097,0.31303064566974154,0.6869693543302584,9.458339433422958
2020-05-19,0.14248657016086555,0.0371161162633993,0.31129884435437716,0.6887011556456227,9.225619287665692
2020-05-20,0.14209840731553658,0.036991638104200385,0.3113288888740643,0.6886711111259358,9.231780654447583
2020-05-21,0.14305312761907255,0.03686749508930574,0.3133272634599264,0.6866727365400735,9.265422990737445
2020-05-22,0.1454034993507498,0.03777991663774142,0.3145670521091309,0.6854329478908692,8.761271116608858
2020-05-26,0.14792207203842742,0.03751086094945869,0.3176259717304825,0.6823740282695175,9.0527473123832
2020-05-27,0.151197734145707,0.03733997154520277,0.3159802440170865,0.6840197559829135,8.991271553835979
2020-05-28,0.1527140973016765,0.03743502038556129,0.3159716665137092,0.6840283334862908,8.633684821773642
2020-05-29,0.15466921233944345,0.038102034425007016,0.32595284787890005,0.6740471521211,8.935844979948188
2020-06-01,0.1602925876476589,0.03849486715189385,0.32266791691683033,0.6773320830831696,8.094143864013269
2020-06-02,0.1626544214754615,0.03872096571631546,0.3301674283544398,0.6698325716455602,8.543602596441767
2020-06-03,0.16333321363245315,0.036928828111825567,0.31808923938051953,0.6819107606194805,9.30479714044892
2020-06-04,0.15982713489765524,0.03690273105117119,0.31696653986783774,0.6830334601321624,9.08246566647275
2020-06-05,0.1574161029336659,0.03755132567062812,0.3096431019633345,0.6903568980366654,8.61291236428431
2020-06-08,0.15316404619584537,0.03776184520732885,0.30773770036936227,0.6922622996306377,8.390408353206883
2020-06-09,0.15018516313795124,0.037589774094343546,0.30571259155482666,0.6942874084451733,8.375753265608413
2020-06-10,0.15078128345751282,0.037284101641672465,0.30469420625113636,0.6953057937488636,8.37261376358862
2020-06-11,0.1498574264480397,0.04025364958471603,0.2933345556246755,0.706665444381994,6.344000641873057
2020-06-12,0.1478346899049914,0.03932762984896594,0.2886971147719243,0.7113028852280746,6.2966267794836615
2020-06-15,0.14889187950305044,0.038847805262736894,0.28665364311311253,0.7133463568868865,6.228868981525221
2020-06-16,0.1489984671096273,0.038718189473203775,0.2889965304025677,0.7110034695974322,6.291447045834241
2020-06-17,0.14535627803699425,0.03918204186976444,0.287611172792371,0.7123888272076291,6.1208277791617585
2020-06-18,0.14471645989398277,0.03984467776311871,0.2926716590133752,0.7073283409866248,6.091260912180291
2020-06-19,0.1402006172095658,0.04081012030558117,0.29455887577646644,0.7054411242235337,5.966917213508676
2020-06-22,0.14309068396505809,0.042097581652233255,0.3037104898390536,0.6962895101609465,5.970834262826189
2020-06-23,0.14608643023913215,0.044218420078230083,0.31691649623458645,0.6830835037654134,5.955862644131736
2020-06-24,0.14748350289345868,0.03932539931680822,0.28231211025391023,0.7176878897460938,5.812050819604687
2020-06-25,0.1486735379862229,0.039536484305452486,0.282762091840212,0.7172379081597877,5.775842396619013
2020-06-26,0.1444014206522581,0.0393134014891015,0.2831342051385919,0.7168657948614064,5.934172271992409
2020-06-29,0.14238823903674316,0.03955499919755639,0.2835019005114865,0.7164980994885135,5.916040254577087
2020-06-30,0.14000716561942303,0.039806691047001526,0.28331947451720335,0.7166805254827967,5.896195821491943
2020-07-01,0.139774999111692,0.040415107447766156,0.28467977424962115,0.7153202257503788,5.820237422946609
2020-07-02,0.13733762890913195,0.041304140265609905,0.28613210460752797,0.713867895392472,5.702619259483228
2020-07-06,0.14144910848036787,0.04079379199067509,0.28346683378870996,0.71653316621129,5.7746159452089785
2020-07-07,0.14290996596623173,0.04081678366120208,0.2823030189934559,0.7176969810065442,5.7801858830096
2020-07-08,0.14405448824803324,0.0405354182147133,0.28124952386091884,0.7187504761390812,5.765393390039784
2020-07-09,0.1414161060903195,0.04027493411435885,0.28074242998739574,0.7192575700126043,5.76714242272433
2020-07-10,0.1438834344650167,0.03974834994158356,0.28024027012527586,0.7197597298747241,5.817154267536796
2020-07-13,0.14066921634849475,0.0391888603456949,0.27876702591721425,0.7212329740827857,5.889792232526311
2020-07-14,0.14494158000862495,0.03877748324335333,0.2786347497337127,0.7213652502662873,5.973445198476428
2020-07-15,0.1492249557048103,0.038618972589937225,0.27881527169362574,0.7211847283063743,5.947633875451342
2020-07-16,0.15121801556242304,0.03866211093809775,0.27868202779443246,0.7213179722055675,5.855520782518091
2020-07-17,0.15172037190795643,0.03824695063320153,0.27884411373849305,0.7211558862615071,5.793820993402947
2020-07-20,0.15689126506648554,0.03790710541842368,0.2775645276181552,0.7224354723818449,5.776737146795197
2020-07-21,0.15737058614945076,0.03702839351867692,0.27715281913829515,0.722847180861705,5.736509612175997
2020-07-22,0.15915826468766908,0.03629642391097166,0.2766639060321046,0.7233360939678954,5.734509376303747
2020-07-23,0.15053387287229383,0.03515214488672593,0.2636129267107368,0.7363870732892632,5.793118989471249
2020-07-24,0.14954278228579274,0.034401139249699675,0.2619122030185518,0.7380877969814482,5.827334636813896
2020-07-27,0.15082418329594344,0.033580136165429805,0.2604857181521339,0.739514281847866,5.847621139342587
2020-07-28,0.14867527558021523,0.03296331772724274,0.2604570303078452,0.7395429696921549,5.972217886378481
2020-07-29,0.15352636102741846,0.03298502301996166,0.26233867945757894,0.7376613205424211,6.130485875502632
2020-07-30,0.15312432919311564,0.032710124099859204,0.26127350971998575,0.7387264902800141,6.04949064549861
2020-07-31,0.1564390484523476,0.03261000292747437,0.26222295597925305,0.737777044020747,6.045333216980694
2020-08-03,0.15958450991185724,0.032703112773049846,0.26528762644341985,0.7347123735565803,6.095880291550609
2020-08-04,0.16474203710231264,0.03366209551723173,0.2707421642320053,0.7292578357679947,6.147502802858747
2020-08-05,0.16645655800944492,0.033614201335763365,0.2711743237244387,0.7288256762755613,6.09252876366617
2020-08-06,0.16966445930122714,0.033480473188637665,0.2743369834412743,0.7256630165587258,6.173756459715437
2020-08-07,0.16860629351799583,0.03351500611760822,0.2755821758685832,0.7244178241314168,6.02024915449112
2020-08-10,0.171941759695643,0.03311111083036765,0.2785871144778432,0.7214128855221569,5.962473100222807
2020-08-11,0.1644819173630173,0.03413181608163128,0.2702053628462937,0.7297946371537063,5.894009530138767
2020-08-12,0.1689255406218542,0.03582633585615472,0.2716651741112584,0.7283348258887417,5.856442604640033
2020-08-13,0.17254562340990304,0.03625372910930505,0.27014808844800403,0.729851911551996,5.883116933338229
2020-08-14,0.17112314018626598,0.03533022560900765,0.2708130075657715,0.7291869924342286,5.91373390256179
2020-08-17,0.16992977194369252,0.035036831548110874,0.2688866725107841,0.731113327489216,5.730021090097507
2020-08-18,0.1687261855904125,0.03465852838490667,0.26831701262267116,0.7316829873773288,5.58041658559555
2020-08-19,0.16611700357534942,0.0346474778806838,0.2658060342653285,0.7341939657346714,5.551722385603602
2020-08-20,0.1657321830457305,0.03400333147866568,0.2685493117228179,0.7314506882771822,5.572812480505612
2020-08-21,0.1674239898946218,0.034219660514152234,0.28024627648707184,0.7197537235129281,5.792493520433915
2020-08-24,0.1798397211492884,0.033913009342630446,0.27186970606696964,0.7281302939330304,6.354199695065323
2020-08-25,0.17861056773557946,0.03332262852180779,0.26914617798592677,0.7308538220140731,6.2117538371359275
2020-08-26,0.18393667586173632,0.034429910110002106,0.2710742474765079,0.728925752523492,6.285587028818718
2020-08-27,0.18329934909988785,0.03338360543645383,0.269292153929111,0.730707846070889,6.204430779980327
2020-08-28,0.18233732593554552,0.03334296927033026,0.26675773465816316,0.7332422653418368,6.147895767860651
2020-08-31,0.18047857404340878,0.03307020177443611,0.2698194293401214,0.7301805706598786,6.233509123266796
2020-09-01,0.18864549935505456,0.03311575432686465,0.26796533054819466,0.7320346694518054,6.176482586217391
2020-09-02,0.18674954336198735,0.03556717245795144,0.26725708103397017,0.7327429189660298,6.092646679244676
2020-09-03,0.1721797823675304,0.042366563977419336,0.2816191130525196,0.7183808869474803,5.607160630189948
2020-09-04,0.17252348116021557,0.04216191793741964,0.27771782011300206,0.722282179886998,5.573370523119295
2020-09-08,0.17338260173375983,0.043847239546167587,0.2868465813633766,0.7131534186366285,5.7642428757410915
2020-09-09,0.17554585513777332,0.044263657447891035,0.2881483769268825,0.7118516230731176,5.807722922943997
2020-09-10,0.16965546814582824,0.04455529346967676,0.2880680120509639,0.7119319879490368,5.834035362631485
2020-09-11,0.16980958718237812,0.04439455562971723,0.28511566949020045,0.7148843305097995,5.767615190728561
2020-09-14,0.17405293750800457,0.044416354043654065,0.28488670752725753,0.7151132924727425,5.760453131902691
2020-09-15,0.1789636497992602,0.04522423989399111,0.2861820075090355,0.7138179924909646,5.646230438180217
2020-09-16,0.17861103419772276,0.044982412237605233,0.2874243336751052,0.7125756663248948,5.675836589409545
2020-09-17,0.17847793283289806,0.043932659796650654,0.2865814478411643,0.7134185521588357,5.763720006478197
2020-09-18,0.1779223936259438,0.04241736391714508,0.28382528531394785,0.7161747146860515,5.887274462028003
2020-09-21,0.1788651471351461,0.04185312243649509,0.2820197135674226,0.7179802864325774,5.918745931067388
2020-09-22,0.1815779959648824,0.0413790601354664,0.2836759773281521,0.7163240226718479,5.969562964767062
2020-09-23,0.1832501997195788,0.0414412055222094,0.2792244902254637,0.7207755097745362,5.948642055034347
2020-09-24,0.18155945106473112,0.04001290773072389,0.2742364213582091,0.7257635786417904,5.878468996236449
2020-09-25,0.18497095441229067,0.03942545799643124,0.2751999378007335,0.7248000621992662,5.962596608995885
2020-09-28,0.18851870290468292,0.039155874703409865,0.27556130395934364,0.724438696040656,5.982314014833464
2020-09-29,0.18754937306058178,0.039096749400403155,0.27936335271564283,0.7206366472843574,6.038998340635868
2020-09-30,0.19118308261191616,0.03816923785890117,0.2717629713098984,0.7282370286901019,5.8036947324175046
2020-10-01,0.1977385799840421,0.038912949599344604,0.2725183551458876,0.7274816448541124,5.816028198438867
2020-10-02,0.19248239606760364,0.03764840674074125,0.26886330641208134,0.731136693587919,5.888848698269564
2020-10-05,0.19102477830040238,0.036469176619495725,0.25875053980425955,0.7412494601957401,5.834380945479265
2020-10-06,0.19004538195454218,0.035784011989516265,0.25755214678383864,0.7424478532161622,5.8910217672263645
2020-10-07,0.20292652268845326,0.03519002304278772,0.2544998405421693,0.7455001594578308,6.223707782413155
2020-10-08,0.20028319266455982,0.03479866307972316,0.2503728766981423,0.7496271233018579,6.1109556843547574
2020-10-09,0.1985751272855194,0.034338269410503094,0.24928751051866935,0.7507124894813328,6.072111943796539
2020-10-12,0.1928538243611669,0.03393043595413094,0.24402272948827,0.7559772705117268,6.140493536454058
2020-10-13,0.19509734210964794,0.03362270293650001,0.24430391025053277,0.7556960897494679,6.13608006887979
2020-10-14,0.18224030023040955,0.033253236045012166,0.24054904712494818,0.7594509528750467,6.168692515484126
2020-10-15,0.18766347520407473,0.033874900724670455,0.2418173049013804,0.7581826950986205,6.047624788768189
2020-10-16,0.18620816962729814,0.034500782135874826,0.24748307017930965,0.752516929820688,6.075952934501858
2020-10-19,0.1905464132303495,0.032864941912619655,0.2323037791841931,0.7676962208158077,6.0103009080392935
2020-10-20,0.18259147278620344,0.032378638372411596,0.22792733979639657,0.7720726602035981,5.902435838222744
2020-10-21,0.19253176080018689,0.0332411679892321,0.22844606227221861,0.7715539377277745,5.728438098702125
2020-10-22,0.19096769646907596,0.03450967395081955,0.23145011802645588,0.7685498819735431,5.722195801065902
2020-10-23,0.19097624541043828,0.03574628065755016,0.236441205035359,0.7635587949646399,5.723723365960675
2020-10-26,0.18308659412561662,0.03532102076225873,0.22243336087074833,0.7775666391292668,5.681966640564203
2020-10-27,0.1745331777401199,0.03522479824383716,0.21971276784126223,0.7802872321587344,5.6247118286074835
2020-10-28,0.18099722365078502,0.03897236198396911,0.22416760421936366,0.7758323957810703,5.453211170185357
2020-10-29,0.17899591533207693,0.0387455948895519,0.22275125096470055,0.7772487490309589,5.465209273735895
2020-10-30,0.185388927562666,0.03852942053523029,0.22059794417504547,0.7794020558284394,5.400283230288126
2020-11-02,0.1720977875373753,0.03608284387452643,0.2135522761041075,0.7864477238901636,5.387955272133395
2020-11-03,0.1690901561977154,0.03791595770421618,0.21602646232011088,0.7839735376929068,5.445205000266079
2020-11-04,0.17897252666744068,0.040354918746183494,0.21974292497660697,0.7802570750154467,5.466485164701427
2020-11-05,0.18372537084524118,0.04280172041871693,0.22323016313868863,0.7767698368567484,5.524197306890636
2020-11-06,0.18276949984472515,0.04482284671456777,0.2241977790001715,0.7758022210091203,5.4618213594438085
2020-11-09,0.1837512473825761,0.046694995361947586,0.2267410634802407,0.7732589365196563,5.481000001538294
2020-11-10,0.19250539080334148,0.04920369515957252,0.22991954282120403,0.770080457178796,5.345146194525816
2020-11-11,0.1960149037644543,0.0516622243369198,0.23469305089135656,0.7653069491086436,5.338042400299239
2020-11-12,0.194187986390846,0.05230620609908203,0.23492370047743347,0.7650762995225664,5.423004117115844
2020-11-13,0.1988342509328616,0.053197684577360356,0.23678128613718205,0.763218713862818,5.488845592265057
2020-11-16,0.19245270381851196,0.05405142909105366,0.23678137694483992,0.7632186230551601,5.486444448264692
2020-11-17,0.19484647387365914,0.055249681484059045,0.23978494639931947,0.760215053600682,5.486197803051132
2020-11-18,0.19392201751694288,0.055547057972716966,0.2391054787067758,0.7608945212932228,5.5774296977678945
2020-11-19,0.20224546722277253,0.05654823318065803,0.23980196014180877,0.7601980398581913,5.4313394213568
2020-11-20,0.20251694198670925,0.05697813699724024,0.24067456192197292,0.7593254380780273,5.449363886833814
2020-11-23,0.20316150686590445,0.057080512122164646,0.24320994747242236,0.756790052527578,5.444864295099448
2020-11-24,0.20435722867619127,0.05744041383699758,0.2409374865158717,0.7590625134841282,5.481166838331499
2020-11-25,0.20431339908388324,0.057505180340966876,0.24329195354310043,0.7567080464569,5.473872726705577
2020-11-27,0.20514898445846122,0.05833169907177685,0.2480215322717401,0.75197846772826,5.441342880023832
2020-11-30,0.2055688117130497,0.05938296722268571,0.25098151050241285,0.7490184894975872,5.438597857388317
2020-12-01,0.21765730021914467,0.05989391953844701,0.24891407671518848,0.7510859232848118,5.376069204356394
2020-12-02,0.22513326906963457,0.060273204954737675,0.2490579955675581,0.7509420044324419,5.236925791450723
2020-12-03,0.21980298033102252,0.06225593007411481,0.25448018992694244,0.7455198100730579,5.2191608924266975
2020-12-04,0.22507016938847066,0.06554147630323398,0.25991262339683757,0.7400873766031622,5.244931807377468
2020-12-07,0.2171812607670299,0.06681821585690216,0.2621519240046349,0.7378480759953652,5.224995104408419
2020-12-08,0.22213283540742162,0.06827943553092543,0.26595458597866695,0.7340454140213329,5.153808187533105
2020-12-09,0.21518826709117606,0.07449955600336115,0.2679218328068713,0.7320781671931303,5.199817675756512
2020-12-10,0.20990359877628095,0.07610516711131361,0.2698270053328752,0.7301729946671253,5.191128839718026
2020-12-11,0.20105630256203033,0.07654307941541488,0.2697186503057344,0.730281349694295,5.164489840320345
2020-12-14,0.19584790627986967,0.0793608221724507,0.2715984307989789,0.7284015692010022,5.208275113460892
2020-12-15,0.20257331982081472,0.08574537024511605,0.27457269325755423,0.7254273067424458,5.229498483455272
2020-12-16,0.2041697770429208,0.08441729572866132,0.2702941921323668,0.7297058078676333,5.159796311417966
2020-12-17,0.20939108156952038,0.08376189748689389,0.26857268107402804,0.731427318925972,5.128328846525713
2020-12-18,0.20312388953523206,0.08409207801043803,0.2688118576700573,0.7311881423299428,5.169184048802333
2020-12-21,0.1966638947251213,0.08480278935873764,0.2698686754856477,0.7301313245143524,5.2150164602428095
2020-12-22,0.19340810289531743,0.08461587117267731,0.271136511009396,0.7288634889906039,5.228367572156342
2020-12-23,0.19241655655060255,0.08368085329876786,0.27285385981171795,0.727146140188282,5.206036539412663
2020-12-24,0.192930996095679,0.08310188165471089,0.2759562559485612,0.7240437440514387,5.189266145411493
2020-12-28,0.20289905000996622,0.088662389118016,0.28239503341793626,0.7176049665820637,5.203199572289053
2020-12-29,0.20171453803452585,0.08971577278678787,0.28480341037250906,0.7151965896274909,5.183474362524652
2020-12-30,0.20049218997971985,0.0886542700367959,0.28632564372241176,0.7136743562775881,5.155386854543116
2020-12-31,0.20447851273109716,0.09006608051873258,0.2888831569225384,0.7111168430774616,5.143966706836165
2021-01-04,0.19785079805728617,0.10914522117124702,0.2970529545510418,0.7029470454489581,5.02271473028862
2021-01-05,0.19896646218261285,0.10781452272501098,0.29246643387166854,0.7075335661283314,4.978182432246421
2021-01-06,0.20251097427315126,0.10529950219517532,0.2866725157068463,0.7133274842931536,4.915600918954564
2021-01-07,0.20740532273587295,0.10903885967596125,0.2881292152788616,0.7118707847211385,4.981474688220443
2021-01-08,0.20967868363386674,0.10268543878393706,0.2770613220788866,0.7229386779211133,4.923107570755884
2021-01-11,0.20525719586106303,0.09887904481462646,0.2708819946226842,0.7291180053773157,4.981981332271774
2021-01-12,0.2036752244780481,0.09127493443017462,0.26063450898001095,0.7393654910199893,4.9507560633488605
2021-01-13,0.20564581528901998,0.08525588613564339,0.25447287131864915,0.7455271286813508,4.929015001692661
2021-01-14,0.20047672806915337,0.08280521717893112,0.25339288779619806,0.7466071122038019,4.995464010255303
2021-01-15,0.19275556786481382,0.08422834653859934,0.25531709669519614,0.7446829033048038,5.0912945139800785
2021-01-19,0.19821075230443808,0.08437180925422384,0.2580136010102939,0.7419863989897061,5.125150902649488
2021-01-20,0.20750583568942157,0.09036320918894,0.26591348042704466,0.7340865195729555,5.19934870280608
2021-01-21,0.20860022517493376,0.09048378927674643,0.26890372041930893,0.7310962795806911,5.164843943515318
2021-01-22,0.20573869128760344,0.09318820752043867,0.2764102796378863,0.7235897203621138,5.190948726297966
2021-01-25,0.2093898341472035,0.09488375630656837,0.28235352807020264,0.7176464719297974,5.1360372590262475
2021-01-26,0.20837571848488698,0.09619513867315253,0.2868570629346013,0.7131429370653988,5.0962843379328
2021-01-27,0.20461723908103926,0.12002687532286853,0.29362486021619466,0.7063751397838054,4.760393830445216
2021-01-28,0.20643678049207556,0.12428195326117716,0.2986190783049191,0.7013809216950809,4.718315742949198
2021-01-29,0.20216765873630135,0.1370008182618856,0.3177276240221101,0.6822723759778899,4.831146309276621
2021-02-01,0.20778059587665548,0.14052259995732186,0.3204916942283875,0.6795083057716125,4.793726407084194
2021-02-02,0.20888146236410196,0.1392163380863436,0.31664084972756384,0.6833591502724362,4.787560356619344
2021-02-03,0.20742436012271728,0.1247079830314195,0.29321963688772423,0.7067803631122758,4.704265567054747
2021-02-04,0.210283081387278,0.09849848410382843,0.2553172017571982,0.7446827982428019,4.716802571536459
2021-02-05,0.2128019271580285,0.07972406945339831,0.22802876319365645,0.7719712368063436,4.7089972767417505
2021-02-08,0.21756299866377188,0.06939329158181361,0.21300667184753716,0.7869933281524628,4.722043812803723
2021-02-09,0.21618776017057909,0.06272654878375963,0.20043387262996698,0.7971323521444745,4.785828447166301
2021-02-10,0.21521165054343566,0.05853341253712498,0.18864615364177353,0.8044221395499742,4.892242478160164
2021-02-11,0.21544232328501697,0.05550643555441223,0.1804904588191042,0.8091760491731437,4.961608443738949
2021-02-12,0.21885085095584667,0.053277427086686514,0.17408041999378898,0.8126139549105361,5.022276515069805
2021-02-16,0.21683306819706008,0.05156480100477459,0.1693560220033224,0.8147177539793653,5.0903698216742885
2021-02-17,0.21481722143565415,0.050136430477818766,0.16631533027049133,0.8157351938681647,5.136908836416365
2021-02-18,0.2083781214892881,0.04977624744385803,0.1583106110751168,0.8198824878522962,5.270218072137423
2021-02-19,0.20427095410765697,0.04879472900317007,0.15445532632285106,0.8215584271059341,5.326452823363408
2021-02-22,0.19810042426938565,0.05032182185456978,0.14431789248739976,0.8270975382564602,5.479949433932762
2021-02-23,0.19765813936956886,0.04844690490429642,0.14163211039280257,0.8295299639408721,5.391190728760477
2021-02-24,0.2080839458951994,0.04986611691935962,0.13422080230398326,0.8337832435967251,5.435939722983579
2021-02-25,0.20423255512013402,0.057653044550810946,0.13176407545986502,0.8345528215528759,5.257898675204186
2021-02-26,0.20279124159969428,0.05645051140044029,0.1250563825578865,0.8397115878620808,5.216670600846378
2021-03-01,0.20958881449310549,0.061402654336215536,0.13217288066982555,0.8314192281152328,5.316249172946722
2021-03-02,0.20590493194846163,0.06151076749051885,0.12775352662549955,0.8338225796094757,5.338156601906413
2021-03-03,0.2014861262153727,0.06357763711534925,0.127982908061548,0.8313874832373351,5.461641812940944
2021-03-04,0.1964316945847097,0.06575992869376371,0.12898022277231988,0.8286037141355518,5.559498829064073
2021-03-05,0.2020646613890403,0.06834517711057884,0.1306201922525054,0.8251179304147592,5.649082060773643
