,mu,omega,alpha[1],gamma[1],beta[1]
2020-02-04,0.07527817764395196,0.048789736551930904,2.9604610157703226e-14,0.46613176821169916,0.6975922243258025
2020-02-05,0.07556717860025126,0.04871563035057606,3.705114422900955e-14,0.46799044027395265,0.6966707574809241
2020-02-06,0.07686144139661803,0.049178808266557,1.7584908308671736e-14,0.46780309108432494,0.6939171338462506
2020-02-07,0.08235612767075637,0.0496693732338106,8.304485175242425e-14,0.457830897811965,0.6958916935724091
2020-02-10,0.08256593709289775,0.04953677130756316,4.019754553708343e-15,0.4681809394099991,0.691911760836262
2020-02-11,0.0816450216205361,0.0502285511709793,0.0,0.4830323333750535,0.6843774958136389
2020-02-12,0.08033020093790162,0.04999102954023465,2.2234455291117722e-14,0.47389365170145176,0.6869436683237651
2020-02-13,0.07819009529975257,0.050728928645546775,2.0057253720207765e-15,0.4832673408598919,0.6822289188558214
2020-02-14,0.07954196100921268,0.05105025800550258,0.0,0.49095270511060835,0.6778975049477179
2020-02-18,0.07469712132928794,0.05108827269944502,0.0,0.48429948238335496,0.6805367013777869
2020-02-19,0.07575219926923821,0.05135177235085049,1.495448449940821e-15,0.4826590478508571,0.6799664832646046
2020-02-20,0.0729431009293613,0.0518595870676747,3.673848284003093e-16,0.4840575053290774,0.679579886720814
2020-02-21,0.0724636720659811,0.053364925713273774,3.5239277552297053e-15,0.5012642209364147,0.6751429056995975
2020-02-24,0.07022106731922229,0.05915612601760901,1.2453999652834154e-14,0.7114207182669428,0.6211865632219985
2020-02-25,0.06954895910502966,0.05947410018665042,9.415737664595448e-14,0.7086548530094129,0.6219713412464349
2020-02-26,0.07071842384883438,0.05926831365126195,4.094393020894577e-15,0.6828531376064861,0.6272519704740601
2020-02-27,0.0699066264714888,0.059177752034787326,1.6762538444668154e-14,0.7087609105831384,0.6237944637121068
2020-02-28,0.07147041068597426,0.058958605302679594,6.256320014916255e-14,0.6892108263826545,0.6274705182683258
2020-03-02,0.07064977300996621,0.058819981438556455,2.6716508550940263e-13,0.6926185091535766,0.627767103008691
2020-03-03,0.07158274319251567,0.05883428115276187,2.0773245229633834e-13,0.6964578643377043,0.6269356489580845
2020-03-04,0.07248158555545439,0.05862785191254649,2.031802511043636e-15,0.7032248939991071,0.6258805902688116
2020-03-05,0.07330038906818061,0.058481517417067495,1.004204633443139e-14,0.7174296375614284,0.6242835058560857
2020-03-06,0.07885993451193231,0.05917311161894608,0.0,0.7151025059196465,0.6221147423393856
2020-03-09,0.07537277082145902,0.05838614015712031,2.4858214409252297e-15,0.7669749462126892,0.6165125268951769
2020-03-10,0.07176876253413389,0.057441637438272554,0.0,0.7532726249448036,0.622907147132383
2020-03-11,0.0693563642507821,0.05622873955723715,3.1978363330061594e-15,0.7364754265824223,0.6295816656923476
2020-03-12,0.06634264588410646,0.054493315005059266,1.068550619154681e-14,0.728108518256938,0.6359457408715338
2020-03-13,0.06508822754085804,0.05190144146709305,1.1626665584068394e-13,0.7110626260245235,0.6444686869876551
2020-03-16,0.0636861772899242,0.04914244402738558,9.033810656431292e-13,0.6979743632328864,0.6510128183836722
2020-03-17,0.0633303145555017,0.04699393069696047,0.0,0.6923896407512224,0.6538051796270633
2020-03-18,0.06359997072778267,0.046221666052694906,0.0,0.7007619692415773,0.6496190154007849
2020-03-19,0.0619098404727005,0.04658939625092917,6.348389677191428e-11,0.7112650289631248,0.6443674855007815
2020-03-20,0.06314273731871363,0.04774788163949233,8.3279553606417e-11,0.73353321635488,0.633233391788853
2020-03-23,0.07282621298837191,0.045637521071980124,0.0,0.712764555917245,0.6436177220556407
2020-03-24,0.07281744836145945,0.04509365501777302,9.406921875601663e-10,0.7088873431090091,0.6455563277923714
2020-03-25,0.07109677969394711,0.045895137571172334,6.440219894641065e-12,0.7183131452240652,0.6408434273833634
2020-03-26,0.07313285219676981,0.04455771602914382,0.0,0.7013649908338737,0.6493175045882199
2020-03-27,0.0711893904053998,0.044622801691421916,0.0,0.7053827023560695,0.6473086488483486
2020-03-30,0.06932964814201563,0.044999509309121444,2.20074863585032e-12,0.7096761782387642,0.6451619108788655
2020-03-31,0.06600776738334548,0.04531868638380078,0.0,0.7089206818369579,0.6455396590824807
2020-04-01,0.06563308309844298,0.04458116350772858,1.7171261656956525e-10,0.6986305503837366,0.6506847247399644
2020-04-02,0.06501516317077712,0.04462670352131435,3.216766985407277e-11,0.6981128711430171,0.6509435644018654
2020-04-03,0.06459120758767917,0.0449689690616295,0.0,0.7013802482682095,0.6493098759363111
2020-04-06,0.06556724061906156,0.044215389735958545,0.0,0.6929621410170409,0.6535189294922196
2020-04-07,0.06593666955455516,0.04507021340575745,3.774588810626839e-10,0.7025131249664579,0.6487434373526458
2020-04-08,0.07188072720765502,0.04353507521261828,1.8284011104279877e-11,0.6917633213325363,0.6541183393252723
2020-04-09,0.0710099678079243,0.04419145549816276,2.920921516771457e-11,0.6961297693708965,0.6519351153097289
2020-04-13,0.07025662656849317,0.04490960744333473,0.0,0.7017769772463807,0.649111511399607
2020-04-14,0.0706562447350847,0.042873910868799985,0.0,0.676060235168922,0.6619698824196799
2020-04-15,0.06915942618959565,0.040975541031517425,0.0,0.6499146140298205,0.6750426929852718
2020-04-16,0.06865994394245509,0.04083776234564121,0.0,0.6487850410777218,0.6756074794617614
2020-04-17,0.07152989575990816,0.04044363054926431,1.093961759232665e-12,0.6483713572966812,0.6758143213507085
2020-04-20,0.07018547819032324,0.04021848715596998,6.527442288221865e-13,0.6451946545792491,0.6774026727151876
2020-04-21,0.07012175227180116,0.04015968306159449,3.5649373588361816e-13,0.6456445827107546,0.6771777086442987
2020-04-22,0.06885560909493277,0.039684696141338696,0.0,0.6397403560993048,0.6801298219510258
2020-04-23,0.06999446430995765,0.039205083154827264,0.0,0.6372992419605876,0.6813503790196166
2020-04-24,0.07103273378682697,0.03877099634753733,0.0,0.636300797841655,0.6818496010793355
2020-04-27,0.07131496450725092,0.038462503705129915,7.115557349694904e-15,0.6353285761761243,0.6823357119118605
2020-04-28,0.07110735684897593,0.038578114883428834,1.5400161314686132e-13,0.6389684045453958,0.6805157977271197
2020-04-29,0.07328116345226848,0.03660072802424792,0.0,0.6189003247374208,0.690549837630864
2020-04-30,0.07320669378310708,0.03693310434541196,0.0,0.6210687527168993,0.6894656236416159
2020-05-01,0.07223811786642437,0.03563696422893439,1.2641115282571172e-13,0.6037128495081568,0.6981435752473958
2020-05-04,0.07077844475631234,0.03543611440271103,0.0,0.602034951641708,0.6989825241776295
2020-05-05,0.07044168829430222,0.0353878482629343,0.0,0.6025630226318622,0.6987184886837411
2020-05-06,0.06661045705589355,0.035319897485040046,1.7346528392027387e-14,0.5747805158157564,0.7126097420921845
2020-05-07,0.06833385781187004,0.03542695818911702,3.166256868601595e-14,0.5905575459560246,0.7047212270220351
2020-05-08,0.07053987664711336,0.03562365572584664,0.0,0.6030792354027223,0.6984603822982883
2020-05-11,0.07454421068653783,0.03686202100098334,0.0,0.630481988036674,0.6847590059816354
2020-05-12,0.07688517777614048,0.03418515596561066,0.0,0.5898363906818389,0.7050818046509582
2020-05-13,0.07465317041253867,0.034280788014346454,1.5565470393315418e-14,0.5904453314633629,0.704777334268525
2020-05-14,0.0734607511755142,0.03416905890880156,0.0,0.5890610356469806,0.7054694821756919
2020-05-15,0.07164922284122323,0.03417555599139427,1.4276913235901985e-13,0.5876210139136158,0.7061894930435467
2020-05-18,0.07633714923962347,0.033529945847606636,0.0,0.5841324341646515,0.7079337829171901
2020-05-19,0.07657846210652015,0.03364467756798913,1.0995555529806493e-13,0.5844894136896424,0.7077552931562981
2020-05-20,0.07714407681695402,0.03354638635990185,0.0,0.5858301738902588,0.7070849130523059
2020-05-21,0.07702492278032408,0.03373067840490621,7.09564734418786e-14,0.5891887926061739,0.7054056036975962
2020-05-22,0.07927918693482437,0.033945050525148075,0.0,0.5930106147967648,0.7034946926014896
2020-05-26,0.08154576365125234,0.03370151675372401,0.0,0.5942179984690092,0.7028910007626383
2020-05-27,0.08639177804861725,0.03302796355084361,5.055656460800586e-14,0.5880392663896283,0.7059803668056421
2020-05-28,0.08621820061784896,0.03339912411357619,0.0,0.5920347656680736,0.7039826171616129
2020-05-29,0.08798525485284812,0.03352908583119624,2.483507593700644e-13,0.6018168781231775,0.6990915609407699
2020-06-01,0.10116968377891368,0.033623901823466223,0.0,0.6027849562223712,0.698607521887978
2020-06-02,0.1008914662626343,0.0332739277507308,0.0,0.6031189352008484,0.6984405323975845
2020-06-03,0.10090355797697434,0.03224779335180543,7.165439867976895e-14,0.5649722899519025,0.7175138550243619
2020-06-04,0.09476455145452405,0.03238997761744263,1.2751743118781633e-13,0.564124416627484,0.7179377916869166
2020-06-05,0.11589365531052558,0.03344224951376177,0.06721801172489925,0.4576530901173238,0.7039554432157473
2020-06-08,0.11512344566778668,0.03359697831275112,0.07840755496950431,0.44123756039009565,0.7009736648421819
2020-06-09,0.1105254663085562,0.033450844899396835,0.07802670898876457,0.43652748160137894,0.7037095502049403
2020-06-10,0.10839102444697334,0.03271971700323417,0.07341381008964816,0.43739257278015564,0.707889903519758
2020-06-11,0.13301520089965105,0.039895977495399415,0.17295573493868183,0.3038362674312126,0.6751261312145103
2020-06-12,0.12984480695148984,0.03878781942976168,0.17377676562524935,0.2922680654181292,0.6800892015678639
2020-06-15,0.12961087228552942,0.03811505139003095,0.17529693382230177,0.28587869979640834,0.6817637163107693
2020-06-16,0.12898320975027452,0.03787782469832845,0.1766363135138741,0.2854898567345561,0.6806187579662328
2020-06-17,0.12565699438015054,0.03802806332832152,0.1793906400442276,0.27939401595554586,0.6809123519563723
2020-06-18,0.1255157276474917,0.03840554280837205,0.1827245217798298,0.2816923992925961,0.6764292786018102
2020-06-19,0.12244540287026709,0.03907535323848505,0.18665523270943032,0.27950798020181505,0.6735907773194115
2020-06-22,0.1256220007345816,0.03992336537580325,0.191938664692709,0.2849013142388105,0.6656106781461777
2020-06-23,0.12928383207163163,0.041305480177269274,0.19744329601058566,0.29516692007803563,0.6549732439524493
2020-06-24,0.126403360768205,0.03600384254389837,0.1700366703957804,0.2716732982180797,0.6941266804973063
2020-06-25,0.1264887038220001,0.03605330551446105,0.17147119639122999,0.26885510208820573,0.6941012527208433
2020-06-26,0.12279873352281102,0.03661344223643151,0.16913058934016645,0.27486712283490167,0.6934358492421597
2020-06-29,0.1201231133615196,0.036850466478799485,0.17156825459751207,0.2688333878455471,0.6940150514844331
2020-06-30,0.1174688162852712,0.03714491798769654,0.17459614433209847,0.26167491018014233,0.6945664005365577
2020-07-01,0.11685486731973596,0.037721854380550916,0.17614304857807095,0.26181077974392974,0.6929515614821278
2020-07-02,0.11470665360995229,0.03828911685702514,0.17976483904531634,0.257008909643044,0.6917307059345522
2020-07-06,0.11893134117595744,0.03841201068331885,0.17903616885095136,0.2582599955155863,0.6918338333617146
2020-07-07,0.12128136243854652,0.03873923524927238,0.1769447765955949,0.264323897366294,0.6908932748908965
2020-07-08,0.1214098436875272,0.038882204919439334,0.17751887819627635,0.26272229841819966,0.6911199723403418
2020-07-09,0.11926882432294708,0.03912331872868634,0.17823407158288745,0.2614263332658053,0.6910527618366564
2020-07-10,0.12127453460254384,0.03913914460830205,0.17892632996100458,0.26079697320103296,0.6906751835035738
2020-07-13,0.1187902351237918,0.03933420470216714,0.17921163659551279,0.2585412887345974,0.6915177190725518
2020-07-14,0.1228245591171671,0.03931256406990174,0.1795087578244806,0.2593788513951252,0.690801816318611
2020-07-15,0.1267770390369036,0.03920996413771015,0.17886674576977377,0.2629726814937773,0.6896469135362279
2020-07-16,0.1292328534751387,0.039317611922273454,0.17590938638607767,0.27269459455912864,0.6877433163201649
2020-07-17,0.12923785877032506,0.03905849269380184,0.17525638897912837,0.27528697564880045,0.6871001232482651
2020-07-20,0.13462015623407825,0.0388739028568724,0.17413661559957777,0.2796696089637832,0.686028579800404
2020-07-21,0.13476530964658656,0.038193938204208064,0.17288253073452864,0.2825907229573626,0.6858221078158594
2020-07-22,0.13651609319144514,0.03745992802067323,0.17353730814427862,0.2805583819885451,0.6861835009199246
2020-07-23,0.12045704472018419,0.03821729893733385,0.17864335750949314,0.23710738478912888,0.7028029500656432
2020-07-24,0.1195385004116736,0.037401549800920926,0.1794742291675621,0.22998184975520555,0.7055348459750685
2020-07-27,0.11928276185792949,0.03630516090300459,0.18176632042660196,0.2188667184825426,0.7088003202214834
2020-07-28,0.1171968360721098,0.03555002863074104,0.1839407518717964,0.20978354636054602,0.7111674749673834
2020-07-29,0.1208399888987048,0.03521093832836087,0.186705815445286,0.20397267449985018,0.7113078472735871
2020-07-30,0.11988916105713886,0.03483542624883658,0.18765584318733752,0.2002963282023789,0.7121959927122896
2020-07-31,0.12149726839194061,0.03446310400081081,0.19138950175067543,0.19312734844988264,0.7120468238941475
2020-08-03,0.12374793049308194,0.034419858489640416,0.19554368023533347,0.18970384221198344,0.7096043986517324
2020-08-04,0.13120460242804785,0.03535634897495349,0.20061306060212583,0.18991056585219357,0.7044316565137305
2020-08-05,0.1326004677939349,0.0351848351577449,0.19787725800984468,0.1983461981667931,0.7029496429312038
2020-08-06,0.1353674966746632,0.03488213173206873,0.19716775504304995,0.20379144573248953,0.7009365220937365
2020-08-07,0.1342390011515662,0.03480939810360893,0.19178075288386875,0.2197861793225308,0.6983261575381478
2020-08-10,0.13695742609220643,0.034037650236318766,0.19230880214371424,0.22229058404365307,0.6965459058213584
2020-08-11,0.12439214052515898,0.035467701790633785,0.2003886197143112,0.18811597925035733,0.7055533906498211
2020-08-12,0.12951286878851406,0.03721909443580475,0.18972112710041383,0.22090592659126515,0.6998259096046476
2020-08-13,0.13388324021773448,0.03904758536718834,0.19940828462190646,0.19610937276102952,0.7025370289119554
2020-08-14,0.132289607770216,0.03778708737106474,0.1938900149696026,0.20723105021094057,0.7024944599311764
2020-08-17,0.13043990134434372,0.03791311752466724,0.18603891922872137,0.22579705323919608,0.7010625541571792
2020-08-18,0.12980188724280023,0.03776214346257684,0.177407516380712,0.24863762435598324,0.6982736714417573
2020-08-19,0.12245293201563891,0.036787108891810846,0.18396036796631066,0.22157404923991225,0.7052526074195001
2020-08-20,0.12544744364059923,0.03678740920487141,0.18019051094893665,0.24819571357363493,0.6957116322513914
2020-08-21,0.12868799663206604,0.037437255789313076,0.18743487223564498,0.2603253869902982,0.6824024342692891
2020-08-24,0.1472368032351882,0.03696269829808846,0.17467316008222847,0.2647049655840865,0.6929743571338962
2020-08-25,0.14587565519987228,0.036386209612111343,0.17205403082136866,0.2680662113557023,0.6939128634809713
2020-08-26,0.15099406808358823,0.037361691064313765,0.17775354396898313,0.2579144120704438,0.6932892499604014
2020-08-27,0.1502529244031332,0.03686290182013101,0.17190420457442554,0.27179716232687473,0.6921972142251459
2020-08-28,0.14929062031815699,0.03655975150379945,0.1730791027459391,0.26583331942312693,0.6940042375281141
2020-08-31,0.14815050331306945,0.03649700850972569,0.1722004812624464,0.2713916275149063,0.6921037049505092
2020-09-01,0.15723444594675076,0.03615588873270683,0.17239058964567483,0.2687754905961468,0.6932216650600984
2020-09-02,0.15884802859772776,0.03959264964647826,0.18881591172859372,0.23745106666416962,0.6924585549834806
2020-09-03,0.13414896923731295,0.04893851200334574,0.28213059707038324,0.09079989811277993,0.6724694537520898
2020-09-04,0.13382377276254057,0.049059708227397615,0.2826564270804295,0.08435283920282027,0.6751671534274853
2020-09-08,0.13341515800054463,0.05052504566384923,0.28173921912735855,0.09270256722340033,0.6719094972873562
2020-09-09,0.13447316255183783,0.05106330606185483,0.28348320071903255,0.08894299362712568,0.6720453026002879
2020-09-10,0.12932679377307876,0.05129341563084765,0.28423663534212473,0.08451866756422637,0.6735040308458811
2020-09-11,0.12928305186688524,0.051591774120231845,0.2857208628959952,0.07918813966181722,0.6746850671336421
2020-09-14,0.13298615626792676,0.05205039546445383,0.2882833473883114,0.07533706950215098,0.6740481177031077
2020-09-15,0.13725641579240883,0.05269828573682823,0.2910371186067776,0.07411537666180146,0.6719051931005032
2020-09-16,0.13758027646454085,0.052892958672903986,0.29365413769827137,0.07207375535181225,0.6703089846230216
2020-09-17,0.13822090805650833,0.05275988837521374,0.2953026793947549,0.07016107195543271,0.669616784514813
2020-09-18,0.1383276346587257,0.0523861116258406,0.29523725569907494,0.06900901678194868,0.6702582358464131
2020-09-21,0.13911598845766274,0.05246792503913276,0.295129513383704,0.0695221086720499,0.670109432322133
2020-09-22,0.1420315110765897,0.05194533945178332,0.2983226224179608,0.063764967184261,0.6697948939343012
2020-09-23,0.14189726598293717,0.05347608029532143,0.29096716419035934,0.07828396823441411,0.6698908516818403
2020-09-24,0.14097404940099448,0.05202122218369323,0.29184917048868475,0.06849599918821594,0.6739028299156441
2020-09-25,0.1442338195790249,0.051269469565537656,0.29419268775742063,0.06291108552194484,0.6743517694840158
2020-09-28,0.1471704066788764,0.05091211892608945,0.296759790059349,0.05777262331260296,0.6743538984458457
2020-09-29,0.14819638839941915,0.050557657023297946,0.2984096989496627,0.058587776686981265,0.6722964127057819
2020-09-30,0.14983171953910557,0.04987507690040108,0.2994356653286852,0.049933262441611954,0.675597703491443
2020-10-01,0.15917623567518357,0.050479756812212624,0.30377548901876494,0.043382090404588576,0.6745334658768576
2020-10-02,0.15508703412864766,0.050150929669565546,0.3000529743840599,0.04957810425396288,0.6751579734931296
2020-10-05,0.15198199526570902,0.05138162054037258,0.29146128269993565,0.06404484717756452,0.6765162937067405
2020-10-06,0.14911594232739034,0.050276873985106794,0.29436094185515366,0.053446123227551136,0.6789159965359359
2020-10-07,0.1668810576278372,0.04901720808145819,0.2909331915312314,0.05158094019768827,0.683276338312782
2020-10-08,0.16422890718607655,0.048866855350583945,0.28925957702887456,0.050958939968953544,0.6852609531035567
2020-10-09,0.1632687915976231,0.04885438541842918,0.28758710973436236,0.05549174862649193,0.68466701595625
2020-10-12,0.15943593581318816,0.04833041031464748,0.2858895114311382,0.048248372987597515,0.6899863021115508
2020-10-13,0.1604100536503191,0.048347433679994806,0.2859631820271591,0.05054529023862568,0.6887641728721744
2020-10-14,0.14706768485965196,0.04676758034089586,0.2817170976515205,0.047289872474524236,0.6946379661510875
2020-10-15,0.15105988113243982,0.04776803281850274,0.28352364383896167,0.04930939533960309,0.6918216584112807
2020-10-16,0.1496092402057098,0.048661492387327865,0.2855455712831141,0.053218283171865985,0.6878452871582759
2020-10-19,0.15241271525736733,0.04798838186843473,0.27576676827118546,0.044180951281532814,0.7021427559957283
2020-10-20,0.14385794421694134,0.046938656961147844,0.274217356949023,0.036734203122933205,0.7074155414537602
2020-10-21,0.1530760902106971,0.04737287624340908,0.2764966237858333,0.03557458543385614,0.7057160835295302
2020-10-22,0.1510768772150145,0.048815214439166865,0.2791199451232747,0.03383870113694533,0.7039607043375836
2020-10-23,0.15062113201251973,0.050191070807761876,0.28288104642893086,0.03283046376322033,0.7007037217578456
2020-10-26,0.13597693263960364,0.05170228255714745,0.2595655579064513,0.04410121298754924,0.7183838356487012
2020-10-27,0.12846596583162995,0.051420597143297185,0.25877378208180934,0.038090555653890544,0.7221809401412727
2020-10-28,0.13077431342535625,0.061530828252284384,0.24700118038589342,0.09906063558650642,0.7034685018048896
2020-10-29,0.1282903500942914,0.06141756172236755,0.24727618983281796,0.09252223274756717,0.7064626937891171
2020-10-30,0.13388259684862047,0.06133029678669845,0.24843929071956994,0.08744078944674996,0.7078403145807534
2020-11-02,0.12117260424789986,0.05553575071127719,0.24604781823933386,0.06602728123599953,0.7209385411312449
2020-11-03,0.11744137867629607,0.057831177075669746,0.24664552894585026,0.06654953310982542,0.7200797044873682
2020-11-04,0.12521772373292817,0.06105877370239764,0.2492360668153755,0.06846681263997452,0.7165305268280306
2020-11-05,0.1281809295725353,0.06432782354149301,0.25126643238494634,0.06971873258034031,0.7138742013336928
2020-11-06,0.12575517179466905,0.06740943411867605,0.2503952150941145,0.07671094118915774,0.7112493143512656
2020-11-09,0.12548879683564987,0.07052895101238245,0.25115245548010673,0.08176060659164563,0.7079672412257559
2020-11-10,0.13247820598736904,0.07426739906966828,0.2528612577175943,0.09206124999007538,0.7011081172738908
2020-11-11,0.1340917422238395,0.07819132755350366,0.25467867124643856,0.10094789484679287,0.6948473813301569
2020-11-12,0.13116129451928657,0.08072880794495865,0.2547687223904361,0.10357031922803235,0.6934461179955437
2020-11-13,0.1346251003716047,0.08332575531300736,0.2569197298671447,0.1046875909696704,0.6907364746479949
2020-11-16,0.12813794980923976,0.0834453617207121,0.2572179999063813,0.100296875162333,0.6926335625122495
2020-11-17,0.12974096179176692,0.08670473043264701,0.257684572409573,0.10801198711916513,0.6883094340305816
2020-11-18,0.12869661974650995,0.08929290079151142,0.25798414540560877,0.10941900565606111,0.6873063517659714
2020-11-19,0.1350622473299185,0.09051116760409496,0.2595087294985527,0.10983853079735229,0.6855720051027694
2020-11-20,0.13485613232180832,0.0926128604840518,0.26051589249627577,0.11265408329644351,0.6831570658555081
2020-11-23,0.13394434033343813,0.09343725105914077,0.26277470598383934,0.1110464008713075,0.6817020935805077
2020-11-24,0.13655569814161073,0.09601136249035196,0.26333035276817174,0.10912883389507118,0.6821052302842877
2020-11-25,0.13640798839280588,0.09649865169084597,0.26189180284284846,0.11443102084959658,0.6808926867323603
2020-11-27,0.1368212334929761,0.09739453056791895,0.2620958962674705,0.12059189876067494,0.6776081543521894
2020-11-30,0.13786810489836096,0.09874998930556186,0.2623394334774482,0.12703518617959383,0.6741429734327546
2020-12-01,0.14963910549524884,0.10005705875989604,0.26202993035864813,0.13062912500690382,0.6726555071378988
2020-12-02,0.1557890018451037,0.1007446470985645,0.2591528655032991,0.14183133207756052,0.6699314684578908
2020-12-03,0.15092190771470232,0.10228050473097651,0.2589869435911613,0.14892878114104763,0.6665486658393083
2020-12-04,0.15496032731885856,0.10562473122154414,0.2616000269890815,0.15159067479719082,0.6626046356123215
2020-12-07,0.14904065788164841,0.10581579512572022,0.2616932531809354,0.15240173622104497,0.6621058787085456
2020-12-08,0.15242465832058755,0.10728068105408471,0.26157701947005496,0.16023464449398533,0.6583056582829697
2020-12-09,0.14439940786501743,0.11362912336596512,0.2599159876638319,0.16829884081111268,0.6559345919305817
2020-12-10,0.13886319587383078,0.114736092810138,0.2608778670117276,0.16651983851400468,0.655862213732882
2020-12-11,0.13121952175750445,0.11412595085098705,0.26351184745030304,0.15801469276531183,0.6574808061672094
2020-12-14,0.12577189796398827,0.11688781044881928,0.2631595636811847,0.1618229789409057,0.6559289468483693
2020-12-15,0.13242195998306305,0.12368061338759906,0.26507550705408256,0.16490912631408305,0.6524699297888735
2020-12-16,0.13192123583453158,0.12517862117024323,0.2621293896024493,0.17102187313961592,0.6523596738277415
2020-12-17,0.13480378664046036,0.1267504620581072,0.26158646396204266,0.17442355564124923,0.6512017582173326
2020-12-18,0.1299743932054646,0.12791141093016362,0.25911003220136886,0.1799742808205278,0.6509028273883621
2020-12-21,0.1246250120895754,0.12847413456221304,0.2573605114419201,0.18270306103226222,0.6512879580419488
2020-12-22,0.12166850501832233,0.12825463089043657,0.2567420258793146,0.18377608624211023,0.6513699309996303
2020-12-23,0.12057068331753325,0.12759842759146814,0.25757886216582654,0.18393117050050262,0.6504555525839222
2020-12-24,0.12081909926897667,0.12712719971423198,0.2596053294149934,0.1836976076751156,0.6485458667474484
2020-12-28,0.12922279173794393,0.13159160178842297,0.26248720962209765,0.18747193304947177,0.6437768238531653
2020-12-29,0.1299281833223529,0.1326949153367004,0.25971024686691513,0.19873021989308268,0.640924643186543
2020-12-30,0.12892053234725329,0.13289538734815795,0.2593857566276448,0.20381904260387107,0.6387047220704111
2020-12-31,0.13206129188083424,0.1339843303631584,0.26231052306715147,0.20225378394531868,0.6365625849601898
2021-01-04,0.11669146805036819,0.15449496228545026,0.2568712311216359,0.22802281569231475,0.6291173610322067
2021-01-05,0.11554570213369432,0.15385937134501027,0.2589336308352185,0.21643979297646151,0.6323178425552839
2021-01-06,0.11735804144719876,0.15582068984508715,0.2577585091020326,0.20842829551757114,0.6337078469650429
2021-01-07,0.12150472889665911,0.16209412485538835,0.2559717960386753,0.21060957183826606,0.6317244052873872
2021-01-08,0.1218989054087862,0.16398351161282357,0.250752932729647,0.20985147109158686,0.6335574196662037
2021-01-11,0.11938425767281362,0.16542524263026848,0.2461039743535405,0.2112094549355989,0.6353463334669036
2021-01-12,0.11737140573631043,0.16153753199276158,0.24443555356511554,0.19768848295685318,0.6419591980032742
2021-01-13,0.11893516675488967,0.15609932914339447,0.24499900586174136,0.18523893216804982,0.6475160543290978
2021-01-14,0.11640493991728898,0.15032444986904056,0.2458921200831882,0.17533646269329803,0.6527032190211438
2021-01-15,0.11106627416421468,0.14724046833181298,0.24543146054908702,0.16793157648646986,0.6571832755467669
2021-01-19,0.11607067493891682,0.14373967463399084,0.2494573728123825,0.15603887064346314,0.6595230885982446
2021-01-20,0.1268887385068723,0.14749590852876832,0.2529972537490422,0.15382492183767288,0.6562526082166161
2021-01-21,0.1289120008561599,0.14746708410268833,0.2513609150169534,0.16054091337885193,0.6539107150904278
2021-01-22,0.12851098592798493,0.1487295810214714,0.25253875915112795,0.17209908296680024,0.6479980936502604
2021-01-25,0.13166275531238247,0.14929344926139784,0.2560075374885311,0.18339097393264647,0.6411829266061368
2021-01-26,0.13141368991289992,0.14880791977815644,0.2575387575696938,0.20206193425933713,0.6346742432001995
2021-01-27,0.11717809315415777,0.2103327050482464,0.2134707014922562,0.23871846728497703,0.62804454633807
2021-01-28,0.11870177820539199,0.2136810670785954,0.2164923669337455,0.2307424129743912,0.6259571295502707
2021-01-29,0.11498946244118251,0.22603271034456288,0.21483582485866165,0.2616182371990817,0.6126717164195074
2021-02-01,0.11864662587911401,0.2318339569684471,0.21233367001325953,0.27833080346043804,0.6066990815189617
2021-02-02,0.11896491820573334,0.2377099491991253,0.21374221408889793,0.27480067757239934,0.6037147916836958
2021-02-03,0.11729416728084359,0.2392173141364349,0.2148979089616602,0.26160341410245996,0.605590915114955
2021-02-04,0.1184099219000386,0.23359060855684818,0.21549026562226542,0.2371494697576312,0.615378583288197
2021-02-05,0.11276603950811684,0.17616639121276514,0.20721068501507678,0.12705553909418957,0.6840784064884134
2021-02-08,0.112788025520574,0.12830758151135163,0.2003355849256679,0.051984458466386496,0.7375604085993981
2021-02-09,0.1139918075821149,0.11727903610126245,0.20152301333414685,0.03241496683636966,0.7477798086666017
2021-02-10,0.11651621660898506,0.11165188033424019,0.20513457337680743,0.01867693023417245,0.7514763327769302
2021-02-11,0.12002856442929807,0.10769843021173288,0.21016549638021192,0.0061278570290056525,0.7529789044744524
2021-02-12,0.12611063810504342,0.10431389239036427,0.21581237484039675,-0.007383626801930969,0.7543618799226677
2021-02-16,0.12827436810359735,0.10094780495639209,0.2202098115809109,-0.018460769329621634,0.7556583071805182
2021-02-17,0.1299009071048535,0.09767162397936698,0.2246846461887409,-0.028771025771595488,0.7566388387398413
2021-02-18,0.1264653950469071,0.09541306270896407,0.22426112721481445,-0.03498871148804319,0.7592704334521978
2021-02-19,0.12473647391330507,0.09226846492939712,0.22541536450745508,-0.042212286024788395,0.7614899077508885
2021-02-22,0.11799821643215289,0.09274784871619918,0.2166474165351447,-0.04094379800126455,0.7662232313871722
2021-02-23,0.11770352973477313,0.08887659931189595,0.21687689486883313,-0.04786973701655857,0.7697773725971391
2021-02-24,0.12832745542056118,0.09117093685205269,0.21207423748644022,-0.050339326008133733,0.7729554078694565
2021-02-25,0.11416710653861178,0.11069093736557864,0.20556140903187275,-0.04241242048981128,0.7666124534593896
2021-02-26,0.11331715011172298,0.10632589964816853,0.19603330441833242,-0.04890073044747909,0.7774325371344093
2021-03-01,0.12228538278207039,0.1148009197238684,0.19697646903802227,-0.03893913817050687,0.7685842167135053
