,v_0,theta,kappa,sigma_v,rho,env: rf,env: S0
2024-02-02,0.015381928562482482,0.005368244226904852,0.3703469179055893,9.992934586425884,-0.9621339531786188,0.00021210969726248585,4958.61
2024-02-09,0.006824501809787129,0.0034325840976805206,0.27507969861854475,8.229139739383983,-0.8578279961937377,0.00021210969726248585,5026.61
2024-02-16,0.01191903188948392,0.0023863298562456477,0.22282271431947492,9.850344042144846,-0.7998838437728163,0.00021173342623526104,5005.57
2024-02-23,0.016950594350449915,0.005272461598940522,0.3467231162906115,9.993503621405829,-0.9990269419769525,0.00021210969726248585,5088.8
2024-03-01,0.012445449145355511,0.0018072891961709754,0.196826066139656,9.988793884692036,-0.8781766991730436,0.00021399051964765547,5137.08
2024-03-08,0.01467891201022887,0.00320672741108375,0.1503909767276463,6.382719779783525,-0.7973412932822727,0.0002128621327464053,5123.69
2024-03-15,0.017783870246562913,0.0038345806014179785,0.27205113042750373,8.252512570477796,-0.7952759488545756,0.0002132382972168667,5117.09
2024-03-22,0.014985255618520824,0.0035929151278375087,0.18965947271821584,7.0983017658381256,-0.9925742677253416,0.0002128621327464053,5234.18
2024-04-05,0.016551186158747615,0.00301901429093618,0.2148921112503255,9.799889005484257,-0.7414450531611543,0.0002113571196757924,5204.34
2024-04-12,0.026830262050556684,0.0036623306861868674,0.2282090362498325,9.216157053852905,-0.7879986542650363,0.00021173342623526104,5123.41
2024-04-19,0.030200638278363376,0.003875619256155546,0.21330385262216933,9.369765664871254,-0.844139294879342,0.00021210969726248585,4967.23
2024-04-26,0.01967328143098891,0.004732488450462325,0.29889977219104935,8.755447673654796,-0.925199734690643,0.00021173342623526104,5099.96
2024-05-03,0.020456589722565317,0.005431696935171559,0.3182979540387188,9.974409892978008,-0.9963830985024227,0.0002128621327464053,5127.79
2024-05-10,0.016315628381852437,0.005246066404001526,0.35309320345810113,9.976679934443021,-0.9930286616480046,0.0002128621327464053,5222.68
2024-05-17,0.013858358198916471,0.005026972065974261,0.3773594540219387,9.961767086254262,-0.9696143278069428,0.00021248593276390615,5303.27
2024-05-24,0.008687936046640697,0.0035483909220208297,0.3101900489299156,9.208553579024779,-0.9655465914941217,0.00021474260011022928,5304.72
2024-05-31,0.017624676616658112,0.004131245458096261,0.2822461843855884,8.748898620134057,-0.9472622094333796,0.00021173342623526104,5277.51
2024-06-07,0.01281283229298233,0.004440456294942579,0.35787973551455043,9.776176847851742,-0.934041707595556,0.0002113571196757924,5346.99
2024-06-14,0.012444778557985134,0.004011925973136312,0.35424799800229195,9.730782732003236,-0.9504195393198216,0.0002113571196757924,5431.6
2024-06-21,0.014392361631454059,0.003118365912743304,0.22830779336664503,8.472855390176171,-0.781979701343061,0.00020947505365698227,5464.62
2024-06-28,0.014167414341967555,0.0032160945805313587,0.21387450613298384,7.393669163767633,-0.8019123004272883,0.0002113571196757924,5460.48
2024-07-05,0.01546282878526073,0.0045143978589179375,0.33180304172012376,9.36966676532733,-0.9998468312218854,0.00021173342623526104,5567.19
2024-07-12,0.009617415021403158,0.0033764818374515254,0.3064145276028462,9.102613557076685,-0.811105917213884,0.0002113571196757924,5615.35
2024-07-19,0.020099687806688013,0.003265628267241746,0.21828399939241958,9.99942917067308,-0.9099491492556497,0.00021173342623526104,5505.0
2024-07-26,0.02415039650241193,0.003992109065731194,0.19088975865252222,7.407484735313383,-0.8928715469764462,0.00021210969726248585,5459.1
2024-08-02,0.03390350128533859,0.005252805761286579,0.24205302002270065,8.977303031595673,-0.6974054073532606,0.00021399051964765547,5346.56
2024-08-09,0.029748654237718608,0.0045615842161054075,0.21083820268961764,8.61262376495495,-0.8674440811633494,0.00021399051964765547,5344.16
2024-08-16,0.0164306480659997,0.005534496665256191,0.28088257366152003,9.440925307603123,-0.9898114298650988,0.0002136144261815076,5554.25
2024-08-23,0.016848008831192418,0.0038231032350535678,0.24295053647496462,8.889779348038134,-0.9154773088913176,0.0002128621327464053,5634.61
2024-08-30,0.010192868803396204,0.0040421017433127085,0.3089940662515739,9.077113530860604,-0.8999739678254528,0.00020909853376172016,5648.4
2024-09-06,0.03533713101998711,0.0060228460164868155,0.2529138955985984,9.945688399231635,-0.8559694948831219,0.0002042005349363052,5408.42
2024-09-13,0.019861574854927375,0.005502279661699799,0.2814309620248171,9.511094577051056,-0.9206539362533215,0.00019929650834193957,5626.02
2024-09-20,0.015276490580894633,0.006275848336211429,0.403937657560145,9.91465058214148,-0.9353017167657964,0.00018871344643711652,5702.55
2024-09-27,0.01383447386623427,0.004251179801530454,0.335558197420641,9.451540676014016,-0.6381579374613577,0.00018984869126059678,5738.17
2024-10-04,0.02158516520176749,0.006583241072259886,0.3462432774881224,9.992535661947757,-0.9281652666437228,0.00019400849074457938,5751.07
2024-10-11,0.020794376405479837,0.0068966127756577055,0.35901180603773136,9.732394490227147,-0.9633743459401357,0.00019249633877160832,5815.03
2024-10-18,0.02092080771596685,0.0056546689958397464,0.32427466876621874,9.8849629806524,-0.9167209880677554,0.0001906053415035025,5864.67
2024-10-25,0.022167055347760423,0.004584362408693718,0.29181071920088697,9.689971767825359,-0.5858869115993178,0.00018947031225424737,5808.12
2024-11-01,0.06798437985596932,0.005560747027137618,0.2783021056696763,9.999966957087166,-0.9999962550006783,0.00018416923014275,5728.8
2024-11-08,0.014821567527212878,0.005221172818781484,0.3574339476607883,9.724524973131826,-0.9312074316444833,0.0001822742761612428,5995.54
2024-11-15,0.01814944833347993,0.005438368524195918,0.2631981790315658,8.667473900714256,-0.9007213586020836,0.0001822742761612428,5870.62
2024-11-22,0.0165975011562781,0.004537887142262131,0.27762250158466645,9.999999992709448,-0.9824873316127164,0.00018303236589400917,5969.34
2024-11-29,0.015772658662653247,0.003869782121112266,0.26746351494891935,9.582286121059422,-0.9558691022650776,0.00018454811282642147,6032.38
2024-12-06,0.010937925380622297,0.004581017901794989,0.39608249726775946,9.812903003959978,-0.941011549633755,0.00017734317432438473,6090.27
2024-12-13,0.004719913260320364,0.0032893749668270354,0.47458751000073995,9.930537633695028,-0.7226362489273488,0.0001720259237441013,6051.09
2024-12-20,0.027963897139494053,0.006428240689730478,0.29100797111424204,8.53830276832417,-0.9240062472020603,0.0001720259237441013,5930.85
2024-12-27,0.017402289329544997,0.004402811225384823,0.24309187878968666,7.780625528331552,-0.8245937479980665,0.00017240596275103215,5970.84
2019-01-04,0.006222939622922697,0.004681417327815443,0.5538754338925868,9.163181653416423,-0.6104163356821083,9.411762964850467e-05,2531.94
2019-01-11,0.0036984441287603712,0.005424108928578186,0.6488632810662254,9.983250228393285,-0.821432388454888,9.450517207554299e-05,2596.26
2019-01-18,0.005628460119646617,0.0037689908167201076,0.41039057661626477,7.375380437766089,-0.4409017354682918,9.411762964850467e-05,2670.71
2019-01-25,0.00833822397815109,0.0061505678501615705,0.5125615692336827,7.760832858452228,-0.848155295477217,9.256708289151483e-05,2664.76
2019-02-01,0.002582059901050045,0.004890622527957554,0.6504565174496753,9.986952418127885,-0.880532074570684,9.450517207554299e-05,2706.53
2019-02-08,0.003945719580943179,0.005015172634461756,0.6155219043096012,9.427313274912333,-0.8880202216672687,9.52801438660611e-05,2707.88
2019-02-15,0.006306484101737312,0.0037004261843569335,0.3830611543653701,7.725780795698999,-0.6921337213139409,9.52801438660611e-05,2775.6
2019-02-22,0.016262306572582482,0.004502752716772222,0.32743875093484864,9.203425463415847,-0.8662063684869984,9.52801438660611e-05,2792.67
2019-03-01,0.017425960474972736,0.006430931498046705,0.3674866397619793,8.251971549432175,-0.9990982624146593,9.566757324419584e-05,2803.69
2019-03-08,0.007498107689896028,0.006171307859296997,0.5474234520158678,9.338566795079773,-0.9093909345453486,9.605496495423971e-05,2743.07
2019-03-15,0.0039654908141184666,0.00467333464908635,0.6169539569667112,9.624683867336167,-0.9337150953231811,9.644231900329814e-05,2822.48
2019-03-22,0.009239200686008683,0.005572945010752535,0.47034456652995915,7.620479528397003,-0.8399062360958606,9.760415525894572e-05,2800.71
2019-03-29,0.0035521598258776324,0.004926124022012727,0.6009330654057666,9.616683079086249,-0.9105631253497495,9.52801438660611e-05,2834.4
2019-04-05,0.01255239406538308,0.005095235012438734,0.3890294864392963,8.442008363698072,-0.9700267210087214,9.489267681228597e-05,2892.74
2019-04-12,0.01659026202565622,0.005555976954756355,0.3591188820483685,9.475347257029265,-0.9686984069310548,9.450517207554299e-05,2907.41
2019-04-26,0.010425254735860066,0.005679370892577886,0.44625711556254216,8.119034545822261,-0.954036585952725,9.489267681228597e-05,2939.88
2019-05-03,0.009667170625871357,0.0053538773823483005,0.46105545870941417,9.244518023926076,-0.9423251028518859,9.489267681228597e-05,2945.64
2019-05-10,0.019178541924215028,0.0059566224508458806,0.3397797650775383,8.526456164964316,-0.8906180377266043,9.489267681228597e-05,2881.4
2019-05-17,0.010521051730954792,0.006574881116570043,0.4733257043853181,7.924146423669287,-0.9382044245764652,9.37300495240656e-05,2859.53
2019-05-24,0.006904282167321314,0.006322056922584067,0.4390950871269569,7.960258499661575,-0.8563421983191206,9.295477615278713e-05,2826.06
2019-05-31,0.015343907785018597,0.007348590180944882,0.43111546048742155,8.789956304510063,-0.8784396677175094,9.217935190308779e-05,2752.06
2019-06-07,0.003632566086683471,0.004824570954994027,0.6421725761317797,9.974597414693102,-0.8420545269358048,9.024013079850235e-05,2873.34
2019-06-14,0.010266865378782417,0.005895371678557986,0.4657510859416168,8.407011804837078,-0.8757549793433179,8.75236346555841e-05,2886.98
2019-06-21,0.009750884000878132,0.003166080327834514,0.3847541116757498,7.4834426284281745,-0.5993564242464225,8.480528519427821e-05,2950.46
2019-06-28,0.00997564561376368,0.005944487338777061,0.4730803562063029,8.233789276521334,-0.8589000074498032,8.558214573084477e-05,2941.76
2019-07-05,0.007752768030142191,0.005894449759290292,0.5323982462909863,9.771025894985454,-0.9452300710036857,8.868807407758084e-05,2990.41
2019-07-12,0.01365675386620654,0.004284163667396869,0.3499443396335852,9.981960608225632,-0.9611241506051564,8.480528519427821e-05,3013.77
2019-07-19,0.015943999459282272,0.0072049282843170285,0.40438049498223455,7.875812372685873,-0.9814014943457794,8.286247091815468e-05,2976.61
2019-07-26,0.007536364224922827,0.005513655224610839,0.5171545444625036,8.894368908290192,-0.9288789927645337,8.363971031166706e-05,3025.86
2019-08-02,0.0035715038200011184,0.0038284964836327088,0.6150030978510254,9.953017115488974,-0.6690230991778601,8.286247091815468e-05,2932.05
2019-08-09,0.008400095374572196,0.006684456091377603,0.5322299721408644,8.511578156685893,-0.9024108539030324,8.052984262252316e-05,2918.65
2019-08-16,0.0034802807505189787,0.005300199694392014,0.6424200382848877,8.825844470734916,-0.8405312444890788,8.052984262252316e-05,2888.68
2019-08-23,0.05314642377814395,0.007336547934872099,0.22325868890782996,6.934716271048847,-0.909263872148126,8.130753713309069e-05,2847.11
2019-08-30,0.008375279010502716,0.004650979240472173,0.39103222087203193,8.47558592676823,-0.49073301477052,8.24737943578846e-05,2926.46
2019-09-06,0.014112046655188152,0.007307361762300301,0.44967813286065234,9.990785329487103,-0.9885567922174922,8.052984262252316e-05,2978.71
2019-09-13,0.012614096306086684,0.0057215602997467505,0.41544803174936895,8.655608769249852,-0.9294153708129037,7.81958479070255e-05,3007.39
2019-09-20,0.011444191021412241,0.006460488595979645,0.4678681333187769,9.56079765449254,-0.9405292301307084,7.663909151545134e-05,2992.07
2019-09-27,0.012538987031904925,0.00748890989054927,0.47075160183063997,7.929649780323789,-0.9046190211808709,7.469229028500557e-05,2961.79
2019-10-04,0.006260807628744865,0.005850085551661674,0.5627982546367954,8.685276233252784,-0.8995521928200986,6.806604185438658e-05,2952.01
2019-10-11,0.005620030868275831,0.0057994277607743205,0.5835873264370731,8.657727961287144,-0.9116951087712158,6.923618085541428e-05,2970.27
2019-10-18,0.01877937775027469,0.00694761826015398,0.3703085322017772,8.339861337654371,-0.9693671072489953,6.884617270408455e-05,2986.2
2019-10-25,0.0023542400474829118,0.0035691881793437786,0.6512501458834865,9.877053322267553,-0.8438919550994175,6.806604185438658e-05,3022.55
2019-11-01,0.004221451127385383,0.00408320042355758,0.5810092872050254,9.623248101228508,-0.92605121651102,6.221018650132137e-05,3066.91
2019-11-08,0.004614884109132143,0.004063965048129441,0.5392214633182582,9.921637761858795,-0.905997071300698,6.142875511461199e-05,3093.08
2019-11-15,0.012133206159136637,0.00627920671969432,0.43765342556008574,9.911027580155256,-0.9483755633451233,6.260084472953231e-05,3120.46
2019-11-22,0.020235798733826645,0.0063392231120953605,0.3370685450057834,8.200474175919409,-0.9980836522965436,6.221018650132137e-05,3110.29
2019-11-29,0.014352701383439326,0.0070111391483054075,0.4269144177326889,8.750095344876732,-0.9999420010025268,6.377258964507249e-05,3140.98
2019-12-06,0.02032722868774637,0.006483728278314479,0.345918919186323,9.037038528104107,-0.9986841250715767,5.986543241132125e-05,3145.91
2019-12-13,0.015224909454023394,0.005947592203395349,0.37914642580894775,9.420488507956332,-0.9487348345466846,6.10379819414586e-05,3168.8
2019-12-20,0.004335955407027088,0.004338411507401126,0.5484720784444768,8.583005890238582,-0.9351544464157195,6.18194899655311e-05,3221.22
2019-12-27,0.006975127507218611,0.005362835675532434,0.5324696599560914,9.656867068814254,-0.9601688377231297,6.142875511461199e-05,3240.02
