,v_0,theta,kappa,sigma_v,rho,lam,muj,sigj,env: rf,env: S0
2020-05-22,0.00017219733405180604,0.0005253779863788468,0.02729063468520067,0.04335535598741663,-0.039598061583715566,0.04619638888725176,0.0010654142002654043,0.02789040776682374,3.5698287639274184e-06,2955.45
2020-05-29,0.0001717262017088132,0.0005281537561107286,0.023706527705734618,0.03554117835431828,-0.0268260228236654,0.04879289953411589,-0.012733993985396267,0.022719855020711468,5.155393176359269e-06,3044.31
2020-06-05,0.00016737605306400415,0.0004251483475247178,0.022968872135073332,0.03591159049048843,-0.026894195767075538,0.048168167192149496,-0.00014409771628729986,0.020878658154174314,5.155393176359269e-06,3193.93
2020-06-12,0.00016781817218863908,0.0004804742768862274,0.02024042279009594,0.03224736657838262,-0.02016459818989254,0.1914346093443333,0.019362168973534304,0.008251065172497496,5.551685702931408e-06,3041.31
2020-06-19,0.00016791537904937024,0.0005542256976934425,0.019884786616157397,0.027792755454519095,0.019565822855073595,0.19248628509202462,0.008293627159322104,0.007876964345080744,5.155393176359269e-06,3097.74
2020-06-26,0.00016797436220844598,0.000554408002562452,0.019669665041847556,0.02769460916169738,0.0024151162522080007,0.14111607201487622,0.023265722705714975,0.0014792533642234795,4.759061227099792e-06,3009.05
2020-07-10,0.0001686517746752143,0.0005456167064057644,0.019302215006346896,0.026023321166849307,-0.02189302368904615,0.14293859356029606,0.010420104251651342,0.0014204571528872423,3.966279028766451e-06,3185.04
2020-07-17,0.00016836498617807386,0.00054561578432309,0.019303368259906497,0.025154935019017846,-0.0218367092328846,0.14291882426873168,0.004731670200987456,0.0014173274867888878,4.362689847159373e-06,3224.73
2020-07-24,0.00016836498617807386,0.00054561578432309,0.019303368259906497,0.025154935019017846,-0.0218367092328846,0.14291882426873168,0.004731670200987456,0.0014173274867888878,3.966279028766451e-06,3215.63
2020-07-31,0.0001683882066140359,0.0005456217192952741,0.019303427643968644,0.025154934877271655,-0.021836709228861825,0.14291882426735403,0.0047316693385320045,0.001417327485804409,3.5698287639274184e-06,3271.12
2020-08-07,0.00016810098630869183,0.0005442319444748979,0.01929746941420762,0.02515565367747392,-0.18247651276606328,0.1664034267811245,0.004159640080731839,0.0006758405803030927,3.1733390453148047e-06,3351.28
2020-08-14,0.00016779079847292796,0.0005433651692778454,0.019302980695754705,0.025154988278162545,-0.18251828955820806,0.1664140924132921,0.0029514831244280416,0.0006746966707602138,3.5698287639274184e-06,3372.85
2020-08-21,0.00016682151883252042,0.0005414421759605139,0.019321956393531885,0.025091320890771696,-0.18252268326491375,0.1664135778344136,0.002402654981988531,0.0006743853749608758,2.77680986426887e-06,3397.16
2020-08-28,0.0001670780349208609,0.0005418638602586398,0.019287925420419905,0.025437182789510553,-0.1825069399317802,0.1664122057259583,0.001486922628743735,0.0006738967809586672,3.5698287639274184e-06,3508.01
2020-09-04,0.0001673586841246497,0.0005423580216311084,0.019313039895855196,0.02543941635251666,-0.014989191982317757,0.02907211067725496,0.006777476553737002,1.4418534749433204e-05,3.5698287639274184e-06,3426.96
2020-09-11,0.00016749412191582676,0.0005426485471372432,0.019319209741487667,0.025426882725961508,0.02892086108624768,0.0461274696435107,0.005938824104443679,9.1245075228013e-06,3.966279028766451e-06,3340.97
2020-09-18,0.00016749412191582676,0.0005426485471372432,0.019319209741487667,0.025426882725961508,0.02892086108624768,0.0461274696435107,0.005938824104443679,9.1245075228013e-06,3.5698287639274184e-06,3319.47
2020-09-25,0.0001676707062719847,0.0005436655290549723,0.01932284521318591,0.0254438372135033,0.028920857414362247,0.046127473028076724,0.0059382491442105745,9.124507488937763e-06,3.1733390453148047e-06,3298.46
2020-10-02,0.00016789627934846345,0.0005433376725955594,0.01933299824057549,0.025440837878908523,0.055206154388098116,0.07727555224854495,0.005312864283225538,9.073967049521074e-06,3.966279028766451e-06,3348.42
2020-10-09,0.00016795182986633624,0.000543490672652667,0.01933298701306034,0.025442865252457203,0.05520615571574281,0.07727555206085492,0.0053127394327468335,9.073967043579008e-06,3.966279028766451e-06,3477.14
2020-10-16,0.00016775848899138444,0.0005419597507451739,0.01934649446575884,0.025446965202677283,0.055208320337002195,0.07727447473331626,0.004710559547163308,9.073936897948206e-06,3.5698287639274184e-06,3483.81
2020-10-23,0.00016800587552237515,0.0005408908746276916,0.019393550107202607,0.025430431009830477,0.05518534966391877,0.07729107013535308,0.004632233018668084,9.073870250796621e-06,3.1733390453148047e-06,3465.39
2020-10-30,0.0006771332306553192,0.0005476590972112641,0.01488140765601177,0.03530485058537258,-0.1150385986529095,0.1458850655601395,0.021062023728994378,0.0014248870904626585,3.1733390453148047e-06,3269.96
2020-11-06,0.0006750836708784232,0.0005411130904486753,0.014867441163462594,0.03852250363933917,-0.1203699604614601,0.14571843049077,0.0004469036284747676,3.1791984482898273e-05,3.966279028766451e-06,3509.44
2020-11-13,0.0006745872700394833,0.0005394359002621374,0.014868536064965113,0.038431240618297,-0.12049747525457262,0.1457181196193368,0.00043510035074603454,3.1791697018027905e-05,3.966279028766451e-06,3585.15
2020-11-20,0.000674200001997296,0.0005393674137952887,0.014874899719447932,0.03843122291259778,-0.12084622654508774,0.14571659945443166,0.00026391693137174264,3.1790285551738687e-05,3.5698287639274184e-06,3557.54
2020-11-27,0.0006746176904470317,0.0005393905956773431,0.014935408840231071,0.038431788422446024,-0.12084622925903889,0.1457165994388107,0.000263915146518425,3.1790285534502305e-05,3.5698287639274184e-06,3638.35
2020-12-04,0.0006749779441219319,0.0005385039295509687,0.014936870655857365,0.03842807418874352,-0.12926539888488514,0.14570108945369506,-0.000759478526803713,3.1771692849226665e-05,2.77680986426887e-06,3699.12
2020-12-11,0.0006761110355924785,0.0005369711016334334,0.014947919585451696,0.0382255986848467,-0.1339496473510023,0.14567543712940811,0.001911295744735506,9.808446034399458e-06,3.1733390453148047e-06,3663.46
2020-12-18,0.0006758234222657925,0.000535916223969426,0.014959123738193886,0.03823703005041161,-0.1339998032176729,0.14567490273672826,0.00159256137354915,9.808404740163752e-06,3.1733390453148047e-06,3709.41
2021-01-08,0.0006750584925253886,0.000535504504553336,0.015027543149723868,0.038238099553113344,-0.13399786403074904,0.14567478257956062,0.0015028571241816758,9.808393508664872e-06,3.1733390453148047e-06,3824.68
2021-01-15,0.0006745138166510104,0.0005352646082081173,0.01502832378420835,0.038229062384949726,-0.13400219158204787,0.14567471384773595,0.0014574441948343388,9.808387183822464e-06,3.1733390453148047e-06,3768.25
2021-01-22,0.0006739362280613967,0.0005356531313955185,0.015019792477634642,0.03830137325861016,-0.1339558436657235,0.14567381169108634,0.0007677129181464803,9.808276782616928e-06,2.77680986426887e-06,3841.47
2021-01-29,0.0006735458385176171,0.000535505435453673,0.015036168064144035,0.03831932716861343,-0.10603871346180212,0.14425711846101674,0.00827623630242725,0.00023931430631245264,2.77680986426887e-06,3714.24
2021-02-05,0.0006715366625922312,0.0005355082990750378,0.01503165347994549,0.037768017601664775,-0.1051393516619073,0.14420973631968922,0.0015239606856087683,0.00023756131341211897,7.935717540874521e-07,3886.83
2021-02-12,0.0006706251882209001,0.0005362283031646631,0.015033664204566055,0.03776930786068888,-0.10512235443046919,0.1442093806669707,0.0012096966503581412,0.00023753645342228135,1.1902983632072761e-06,3934.83
2021-02-19,0.0006704202093585569,0.0005364626454472958,0.015033370976969709,0.03777101953995395,-0.10511851409409564,0.1442093053858934,0.0011471031767426561,0.0002375311351660421,1.1902983632072761e-06,3906.71
2021-02-26,0.0006702981813819201,0.0005361431427345377,0.015034118379702605,0.03776770129952384,-0.11315126271352992,0.12342760262911881,0.00038715123605767576,0.00030067423079254725,1.5869854708139286e-06,3811.15
2021-03-05,0.0006703750553434953,0.00053614300008556,0.015034824976390039,0.0377678348521734,-0.11315126292684137,0.12342760262832546,0.000387151113444335,0.0003006742307431757,1.5869854708139286e-06,3841.94
2021-03-12,0.000669641947496837,0.0005370940000696146,0.01503424456716627,0.03778503969140488,-0.11314093240341884,0.12342737633296384,0.00029259281717668227,0.00030064256986132946,1.1902983632072761e-06,3943.34
2021-03-19,0.0006680976360176181,0.0005363322369309199,0.015034276431461515,0.03778523387284254,-0.11305213359049547,0.12342730298538583,0.00023376771849461703,0.00030061978948712185,3.968056356828953e-07,3913.1
2021-03-26,0.0006682708651133905,0.0005363570460476527,0.015034123575014801,0.03778514500214964,-0.11305204929888564,0.12342730295081009,0.0002337288595668526,0.00030061977206205054,7.935717540874521e-07,3974.54
2021-04-09,0.0006671506196143828,0.0005358327385156772,0.015036609723449963,0.037785310110093055,-0.11272217973615781,0.12342709697062246,4.017616594674508e-05,0.0003400787992204888,7.935717540874521e-07,4128.8
2021-04-16,0.0006669392357289848,0.0005354712183438578,0.015035767790559117,0.03778837050587231,-0.11264431547379324,0.1234270681988459,2.5729250250735895e-05,0.00034005865723288407,7.935717540874521e-07,4185.47
2021-04-23,0.0006668317325986305,0.0005351815127901714,0.01503553982360015,0.03778983150399268,-0.11226380196943497,0.018612499040101774,-0.0004767615030927539,0.00020684463327104652,3.968056356828953e-07,4180.17
2021-04-30,0.0006675082741624577,0.0005351422660871608,0.015034631363137882,0.03779262045807049,-0.11210580175309035,0.018608871430621312,0.002156395910900611,0.00020618918124992665,3.968056356828953e-07,4181.17
2021-05-07,0.0006674537350927926,0.0005346400239221073,0.015033098896328067,0.0377859383420426,-0.11210875751017609,0.018608824370409907,0.0020992305008239467,0.00020618656957066312,3.968056356828953e-07,4232.6
2021-05-14,0.000666938515689297,0.0005346300472762299,0.015033506972983463,0.03779103227541675,-0.1119086891662893,0.018607754599215223,0.0006413875031526898,0.00020609688814369573,3.968056356828953e-07,4173.85
2021-05-21,0.0006643482414825251,0.0005325100113679999,0.015078182977095636,0.03787605078378464,-0.11538444902769857,0.018603172314351116,0.0004923723334068488,0.0002051458521919499,0.0,4155.86
2021-05-28,0.0006595572043967888,0.0005318603531217031,0.015065393557606215,0.03787510090716928,-0.11617555572497869,0.018602195184136007,2.569248745158371e-05,0.00020484161893876698,3.968056356828953e-07,4204.11
2021-06-04,0.0006570708383074197,0.0005305588239284214,0.015069530554898352,0.03785980529312663,-0.12038700766714043,0.018598956596985673,-3.574069443962789e-05,0.00020396372509592705,3.968056356828953e-07,4229.89
2021-06-11,0.0006533517448987498,0.0005238980132124119,0.016292724668530226,0.04031380082543564,-0.13210593986129662,0.018521285067251807,0.0021554505141148203,0.0001957909009820789,3.968056356828953e-07,4247.44
2021-06-18,0.000652847286126042,0.0005235641192811105,0.016291261917529925,0.040290565913660675,-0.13200239273070027,0.018520292474045397,0.0009457827115610567,0.00019573426803536632,1.98363308512306e-06,4166.45
2021-06-25,0.0006524095540728582,0.000523856506540864,0.016297854186539954,0.04029238398203671,-0.13176825811153584,0.0185202445767989,0.0008268371374408243,0.0001957238419465683,1.98363308512306e-06,4280.7
2021-07-02,0.0006523810713722656,0.0005238129390821038,0.01629759446045731,0.04029270213217014,-0.13176809247405585,0.018520244534005886,0.0008267407692267056,0.0001957238338985097,1.98363308512306e-06,4352.34
2021-07-09,0.0006510847042425424,0.0005226558608449316,0.016299243984279236,0.04029979825692706,-0.13152069453167414,0.01852017742201296,0.0006715709227797818,0.00019570926744176239,2.3802412136841866e-06,4369.55
2021-07-16,0.000651110190722023,0.0005226797202844923,0.01629976657341483,0.04029981690654948,-0.13152069449744505,0.018520177421989307,0.000671570876333001,0.00019570926743681528,1.98363308512306e-06,4327.16
2021-07-23,0.0006504604501240556,0.0005222828259589097,0.016302633773341412,0.04030159541195116,-0.13124156247655291,0.018520106176659296,0.000505206689766797,0.00019569175777703533,1.98363308512306e-06,4411.79
2021-07-30,0.0006504604155962214,0.0005223036883326596,0.016302718201332483,0.040301614021018194,-0.13124156245159416,0.01852010617665117,0.0005052066726596445,0.00019569175777479016,1.98363308512306e-06,4395.26
2021-08-06,0.0006504944757830949,0.000522304034253072,0.016302722009064005,0.04030161394489907,-0.13124156231597814,0.018520106176633005,0.0005052066220552889,0.00019569175776855646,1.5869854708139286e-06,4436.52
2021-08-13,0.0006501897845977083,0.0005222167122647366,0.01630400165318063,0.04029933002636413,-0.13103125655846096,0.018520073665005785,0.0004079724972871748,0.00019567847152259912,1.5869854708139286e-06,4468.0
2021-08-20,0.0006502294958250072,0.0005222428481741255,0.01630420447733568,0.04029932604704772,-0.13103125645618463,0.01852007366497408,0.00040797242255989093,0.0001956784715115688,1.5869854708139286e-06,4441.67
2021-08-27,0.0006502394244622109,0.0005223772914192612,0.01630546029497711,0.040299614546866036,-0.13103084475512122,0.018520073626085664,0.00040785588864623694,0.00019567845401137997,1.5869854708139286e-06,4509.37
2021-09-03,0.0006456201808421944,0.000520744271490882,0.022005876984027346,0.054557061224423026,-0.15818444275170893,0.014582519719479006,0.0018933138709999124,1.871068167949898e-06,1.5869854708139286e-06,4535.43
2021-09-10,0.0006456215326238338,0.0005207465952566975,0.02200588286738087,0.054557062582246144,-0.15818444275108762,0.014582519719478382,0.0018933138703552028,1.8710681679498958e-06,2.3802412136841866e-06,4458.58
2021-09-17,0.0006455505274597849,0.0005201398673595828,0.02200641808469178,0.05455742689416004,-0.15832668033884306,0.014581719567788042,0.0008868478581638486,1.8710639269093976e-06,2.3802412136841866e-06,4432.99
2021-09-24,0.0006455660391408022,0.0005201460935177997,0.022006518391299277,0.05455744174001476,-0.1583266803542089,0.01458171956778357,0.0008868478485155157,1.871063926909295e-06,2.3802412136841866e-06,4455.48
2021-10-01,0.0006440024349356684,0.0005201497032919804,0.025820174093501236,0.06359363917815784,-0.13425773991655832,0.013921227673572279,0.0009822963254805229,1.9513708783374563e-06,3.1733390453148047e-06,4357.04
2021-10-08,0.0006439984662497575,0.0005198500129538199,0.02581723737324139,0.06366504244028927,-0.13360303338267202,0.013920889683235389,0.0003817675691716423,1.9513640008188246e-06,7.935717540874521e-07,4391.34
2021-10-15,0.000643454196705179,0.0005192642817071881,0.025818253945061816,0.06368758375480528,-0.13347477803950958,0.013920883127179392,0.0003560479297918203,1.9513634189456176e-06,1.5869854708139286e-06,4471.37
2021-10-22,0.0006435038000819016,0.000519218764089368,0.02581826565340957,0.06370556723705623,-0.13347430374092994,0.013920883083411438,0.0003559186159466664,1.9513634162156003e-06,1.98363308512306e-06,4544.9
2021-10-29,0.0006411159165022923,0.0005186307215340965,0.025942752097661448,0.06409385992888393,-0.13323645582784063,0.013918491562880815,0.0003532753878766166,1.9513265517157082e-06,2.3802412136841866e-06,4605.38
2021-11-05,0.0006400374457387877,0.0005182489077780138,0.025956053674736128,0.06409146546698453,-0.13997868467463753,0.013917374194794472,-0.0001799957993919336,1.9512547310910582e-06,1.98363308512306e-06,4697.53
2021-11-12,0.0006396167934678801,0.0005171264968087221,0.026068442178819363,0.06457731904995202,-0.1398780993715113,0.013915969992532721,-0.00010940931587870218,1.9510932233639327e-06,1.98363308512306e-06,4682.85
2021-11-19,0.0006389382043588868,0.0005161437069854017,0.026072860092967994,0.06458209802990635,-0.15285940660401873,0.013911916701865768,-0.0010019363744802818,1.9509325798298305e-06,4.362689847159373e-06,4697.96
2021-11-26,0.0006391790668877089,0.0005165210049587011,0.02590684727535135,0.06344184831402253,-0.1522200031758086,0.0001304433391010437,0.0015525821152758048,6.104770202623097e-08,4.362689847159373e-06,4594.62
2021-12-03,0.0006384861649209022,0.0005164239542817298,0.022574315101556865,0.053251317492384924,-0.004656301853657033,0.0001321450736905062,-0.0020365379857099075,5.578404435940134e-08,1.5869854708139286e-06,4538.43
2021-12-10,0.000638844948816994,0.000515675416347462,0.022577705197272268,0.05315447245917624,-0.00429405301863535,0.00013182299656899296,-0.001396735125130022,5.5784040971232235e-08,1.1902983632072761e-06,4712.02
2021-12-17,0.000636403552837019,0.0005150392509531758,0.023934234809915918,0.05720646238214387,-0.0026126422242673743,2.3087017126585155e-05,0.012034333669293342,1.9304465819776914e-08,1.1902983632072761e-06,4620.64
2021-12-31,0.000634826218288136,0.0005139377688719204,0.024113586246114378,0.05845572905865996,0.0033320274266000686,1.6140482449379998e-05,0.0005131065983736145,1.930446316461029e-08,2.3802412136841866e-06,4766.18
2022-01-07,0.000634641702652444,0.0005135394375840818,0.024114727878991025,0.05852357385101997,0.004000989420444201,6.752180436238684e-06,0.00036783370330037397,1.1225291289440639e-08,1.98363308512306e-06,4677.03
2022-01-14,0.000634641702652444,0.0005135394375840818,0.024114727878991025,0.05852357385101997,0.004000989420444201,6.752180436238684e-06,0.00036783370330037397,1.1225291289440639e-08,1.98363308512306e-06,4662.85
2022-01-21,0.0006367107517137263,0.0005134327853713792,0.02416601039508148,0.05851238002429571,0.0031403950387932054,0.00020696780118703987,0.0002676384670727303,3.5150203904355915e-10,1.98363308512306e-06,4397.94
2022-01-28,0.0006365294277253634,0.0005130812708278238,0.024167762402996673,0.058417390270940596,0.007918141489462037,0.00020192726317386418,-0.001187418845458163,3.515017962882346e-10,1.5869854708139286e-06,4431.85
2022-02-04,0.0006358082831377503,0.0005119269021122527,0.024147210442618455,0.058589399837593044,0.012105455268315728,0.00020161132147818292,-8.881907055938505e-05,3.515017857039816e-10,1.98363308512306e-06,4500.53
2022-02-11,0.0006364333498812638,0.0005115458565041696,0.023536425620461803,0.055935608252310524,0.07332862895911173,4.504482596463546e-06,0.0066608491662084384,9.271611900105956e-06,1.1902983632072761e-06,4418.64
2022-02-18,0.0006364512533714906,0.0005115404615780626,0.02353642277251445,0.05593553723658862,0.07332862679583847,4.504482472253937e-06,0.006660849031265733,9.271611900102078e-06,1.1902983632072761e-06,4348.87
2022-02-25,0.0006363680701878747,0.000511497166090051,0.023551196858078275,0.05591544271542447,0.0751897196926884,3.831679367918664e-06,0.006136740411925323,9.271592537205006e-06,1.1902983632072761e-06,4384.65
2022-03-04,0.000637878440723313,0.0005113511273502276,0.023576064548621514,0.054842851708626586,0.1663851099309549,0.00014892498207357083,0.005594779546970342,6.796499642892294e-05,5.947938814809817e-06,4328.87
2022-03-11,0.0006381132122063066,0.0005115358742328603,0.020249966696533447,0.0469990531831674,0.17034099448442647,0.12294805296631632,-0.007382453343284341,0.0002483453908853936,6.740326825349641e-06,4204.31
2022-03-18,0.0006383254314008108,0.0005113783246250995,0.020628044143606753,0.047068168659130494,0.1385308072583364,0.10638472015744149,0.0005435402831357396,0.0002702790129443211,7.532557270595319e-06,4463.12
2022-03-25,0.0006383399702416748,0.0005113782946025436,0.020628037112046037,0.0470681890618781,0.13853080732604817,0.10638472015623435,0.0005435382331675207,0.0002702790123776589,6.740326825349641e-06,4543.06
2022-04-01,0.0006384358275545755,0.0005125213096070578,0.020626741175813607,0.04708324293423518,0.1385652936697658,0.10638461064560926,0.00039730419433770035,0.0002702484746738415,5.947938814809817e-06,4545.86
2022-04-08,0.0006384551837070639,0.0005125210546753666,0.02062674078946349,0.04708327142008984,0.1385652936782687,0.10638461064542797,0.0003973040556964425,0.0002702484746319714,7.92861342602258e-06,4488.28
2022-04-22,0.000638603911992353,0.0005119570590870951,0.020626184411812153,0.04712940150110171,0.1386338522196397,0.10638383274242255,0.00028329006196433894,0.0002701699785759089,1.8212278277252025e-05,4271.78
2022-04-29,0.0004881144048091546,0.0005596238104667445,0.01576906676038042,0.031475414770637415,-0.06345108854282995,0.03793722007236859,-0.023978672925225836,0.009571893770141261,1.4655551191511407e-05,4131.93
2022-05-06,0.0004878942791448394,0.0005595609924882703,0.015181050910056539,0.030095852440671752,-0.007565268872287672,0.03922672982404833,0.0013882216040658122,0.00872903369134181,1.900223106310328e-05,4123.34
2022-05-13,0.00048789401872715974,0.0005596006083646772,0.015181254843404957,0.030095848372651397,-0.007565268924127755,0.03922672981669264,0.0013882210021833167,0.008729033656743634,2.6498981064992932e-05,4023.89
2022-05-20,0.00048788855749029353,0.0005595612977975516,0.01518143088176314,0.0300958009859834,-0.007565269459967782,0.03922672912632968,0.0013881687012513085,0.008729030639576285,2.492188974012599e-05,3901.36
2022-05-27,0.0004864662483009699,0.0005595706711983586,0.015182862205010854,0.029995635027939036,-0.007546987090303605,0.0392096758052766,0.0003053774107511671,0.008669120018581982,2.7287292685862496e-05,4158.24
2022-06-03,0.0004858887753567905,0.0005602799830615529,0.015181065840990503,0.030011193332545105,-0.0075592786321116885,0.039007509569769186,-6.624342751707449e-05,0.00799353793989388,3.4375087153648565e-05,4108.54
2022-06-10,0.00048579436713594383,0.0005603884503200253,0.015181475825224796,0.02997283584091888,0.009111014118055864,0.039021337433817235,0.003894906655477588,0.007607123335440597,4.341340280400452e-05,3900.86
2022-06-17,0.00048574217676533094,0.0005603013976721517,0.015182174796856886,0.029968543600009986,0.009114054489871584,0.03902100326983259,0.0038177262555377737,0.007605697229456231,4.5375543826331466e-05,3674.84
2022-06-24,0.00048630174924341136,0.0005600744383723044,0.015181686135160313,0.029966393641668233,0.009020190715938589,0.03901044342147044,0.0018229607234925786,0.007565541449551095,4.6944561201023305e-05,3911.74
2022-07-01,0.0004859629687017831,0.0005600234879287495,0.015180514866158332,0.029967625040744808,0.009035698227419908,0.038999566697856564,0.000739533890482904,0.007524501930024004,5.008074350687508e-05,3825.33
2022-07-08,0.00048549714313157527,0.0005599754448309621,0.015182156407414344,0.02996589831542249,0.009018600438030848,0.03898604313100366,0.00012458127865806008,0.007475970277189908,6.18194899655311e-05,3899.38
2022-07-15,0.00048499430244081104,0.0005591331783102845,0.015180508554715633,0.029890359423236753,0.009654716121602444,0.03869615985737585,-7.478454695144077e-07,0.006570273998258552,7.780671582890974e-05,3863.16
2022-07-22,0.00048520446093273386,0.0005586561361948623,0.015180615910045346,0.029889889683051115,0.008940050959795533,0.03785632199314956,0.00020023910409637573,0.004862483742704225,8.441679811777014e-05,3961.63
2022-07-29,0.0004837204209358219,0.0005584341782525356,0.015179773966619316,0.02994215957408151,0.009077286098497792,0.037799940398305705,4.306293186472598e-05,0.004692693500464235,8.713541254601331e-05,4130.29
2022-08-05,0.00048333488140816003,0.0005576281269782649,0.015179216603052801,0.029944159857427745,0.00843902532859478,0.03757138325470045,0.0010965101497530634,0.003978032672240591,8.6747152605815e-05,4145.19
2022-08-12,0.00048090127662023924,0.000554776742909834,0.015174817205877307,0.029945592889365304,0.008364985719326722,0.037550639853717954,1.69853069377817e-06,0.003907245130222859,8.75236346555841e-05,4280.15
2022-08-19,0.00048005192283441246,0.0005545925524038886,0.015176495503096429,0.02994614143089273,0.005182750421332092,0.03611736402047231,9.101851494668833e-05,0.002125979415518544,8.75236346555841e-05,4228.48
2022-08-26,0.00047990830140767765,0.0005546518269178878,0.015176699477500446,0.02994779156317689,0.005407161237351335,0.03611513082018815,-1.1336829917377668e-06,0.0021198963911180035,9.37300495240656e-05,4057.66
2022-09-02,0.00047996028308034197,0.0005550585385940448,0.015176588828656204,0.02994480814746092,-0.013185802044797352,0.00327231332652443,-0.002664269946878911,0.001733871135854834,9.760415525894572e-05,3924.26
