,mu,omega,alpha[1],beta[1]
2020-04-21,0.08780166369713277,0.0432219845440224,0.24735666830604752,0.7198915865722569
2020-04-22,0.0880884944924679,0.043214648865208635,0.24697956505314242,0.720138593261935
2020-04-23,0.08760105814402319,0.04333384641265317,0.24617323790279746,0.7202749948871732
2020-04-24,0.08764433807373737,0.043367235310566306,0.2457853798272914,0.7203102373471927
2020-04-27,0.08782628389032415,0.04339123231860978,0.2457166148505232,0.7201555112338751
2020-04-28,0.08815153052924264,0.04359661925795062,0.24597018305951934,0.7193547578586739
2020-04-29,0.08844086677113072,0.04293579490685411,0.24510098023053992,0.7215511091424879
2020-04-30,0.0885950939490995,0.043037789366224134,0.24501094815254723,0.7211859625754838
2020-05-01,0.08881280939761389,0.04258343732018016,0.24510221957350423,0.7225680468139674
2020-05-04,0.08785883414673958,0.04259087571378175,0.24321112189448105,0.7236971232323615
2020-05-05,0.08813131352117583,0.042761714921143806,0.2439974348757394,0.7225709489168602
2020-05-06,0.08917326228877538,0.04285516747909165,0.24368891671461845,0.7226173401530087
2020-05-07,0.0895942997754793,0.042938871105649014,0.24398485656616142,0.7221149807015034
2020-05-08,0.0897081795805003,0.04288686588037904,0.24479393545733516,0.721706769067846
2020-05-11,0.08861568405925871,0.04298641097387704,0.24401539135663036,0.7220370915684434
2020-05-12,0.08852593885879605,0.04248891072694314,0.243480193412397,0.7239039768297298
2020-05-13,0.08856793108617186,0.04247242481600966,0.2442188039184933,0.7235584868592356
2020-05-14,0.0885713789893012,0.04252117046813324,0.2443439027876442,0.7232557228343345
2020-05-15,0.0874193715672609,0.04279958269714346,0.24452868321921692,0.7226286096615796
2020-05-18,0.08825981312382764,0.04195760391831583,0.24486844996872517,0.7250015858080536
2020-05-19,0.08803822924957463,0.04183410269304915,0.243842169204369,0.7257930235368271
2020-05-20,0.08849806692342439,0.04174123968661444,0.24391612071923377,0.7258428501502996
2020-05-21,0.08870592768539327,0.04174159955918029,0.24379293794460222,0.7257184776181287
2020-05-22,0.08888502579955757,0.04187951001919146,0.24403948713567747,0.7250213624775965
2020-05-26,0.08946784627055093,0.04198052816633654,0.24482038251657323,0.72420514793801
2020-05-27,0.0905005399916449,0.04190856523278831,0.24516332443464506,0.7242881074304661
2020-05-28,0.08973243698449614,0.04205631672552557,0.24484821222742,0.7241327851397307
2020-05-29,0.09031767708467116,0.042201473691798656,0.24533252006538367,0.7233207255356048
2020-06-01,0.09111927042166297,0.04242490770556941,0.24618064620618138,0.7221936868355513
2020-06-02,0.09161234491403243,0.042459352097581844,0.24673909428711732,0.7216335907020276
2020-06-03,0.09217418977882066,0.042204874206892354,0.24651836210652722,0.72247713706384
2020-06-04,0.09228913477957687,0.042294730946157946,0.24670030416622185,0.7219613564822789
2020-06-05,0.09289434105878334,0.041538164936770226,0.24681991042703108,0.7248336576646224
2020-06-08,0.09317117538281228,0.041507953927348296,0.24653068961089958,0.724943653152411
2020-06-09,0.0934392018336125,0.04149520142601859,0.2460458715311722,0.7251863440918977
2020-06-10,0.09325710906542782,0.04153423424274462,0.24576909643722245,0.7250911393963981
2020-06-11,0.09101059434186673,0.03938647788190893,0.25648078094109494,0.7278552858792311
2020-06-12,0.09085444471261042,0.03917801804456461,0.25437243752375416,0.7293842133795073
2020-06-15,0.09115230271868265,0.0391257322760057,0.25317002432414576,0.7301135140085185
2020-06-16,0.09136164424560073,0.039031104250165094,0.2523910134787824,0.7306512777223344
2020-06-17,0.09099820865948095,0.0389635489538203,0.2511393369158295,0.7313132263595977
2020-06-18,0.09085800018912336,0.038925463106939305,0.2504263956763124,0.7314736855266513
2020-06-19,0.09053515530537887,0.03914809198418539,0.25054911057308016,0.7307813445654779
2020-06-22,0.0907690523824945,0.03929804348760273,0.25111083033409726,0.7297815802307516
2020-06-23,0.0909570426734649,0.039557295770392985,0.2525671961628296,0.7279166279929308
2020-06-24,0.08999384917810055,0.03804423900764768,0.2480404386989972,0.734369561485299
2020-06-25,0.09008726662898439,0.03813652524943255,0.24784732461967313,0.7340304440178481
2020-06-26,0.09028089932404146,0.038237003229171035,0.25095315948604396,0.731954923190039
2020-06-29,0.09080731656092901,0.03854397735224961,0.25299839286585535,0.7298104042388537
2020-06-30,0.09131363160097887,0.03860744040592168,0.2531033913863213,0.7300393588772925
2020-07-01,0.09147554062545273,0.0386046288784234,0.2526563994977069,0.7300014445756846
2020-07-02,0.09154241566380188,0.0387417684995626,0.25285059777513313,0.7293353250498212
2020-07-06,0.09213684826562481,0.03877222281194937,0.25395398365382515,0.7285007586755731
2020-07-07,0.09223645771339772,0.0389370726641097,0.25488973681426624,0.7274569651297975
2020-07-08,0.09243374647299442,0.03917011787540866,0.2557783478025271,0.7262424959998125
2020-07-09,0.09341336574069363,0.03909854649375608,0.2560631559495797,0.726264034140175
2020-07-10,0.09345777397477827,0.039229619753193515,0.256710199712811,0.7255362541736864
2020-07-13,0.09267879629323672,0.03921375582145946,0.2567852446898032,0.725638004087816
2020-07-14,0.09252451864195332,0.039158995160218604,0.2571656237524848,0.7257038689377421
2020-07-15,0.09253352177112313,0.039133958326885654,0.256571206265373,0.7260416978300912
2020-07-16,0.09256135310186774,0.03914666413795125,0.2559536714069582,0.7262232220988427
2020-07-17,0.09242686614150553,0.039212700486512944,0.255855342522399,0.7259989557540745
2020-07-20,0.09292586775212802,0.03921684719567802,0.2558842879464908,0.7258716218349194
2020-07-21,0.093298258595172,0.039347826416994275,0.25630588274404537,0.7250980542824108
2020-07-22,0.09400595526888043,0.039460131487285374,0.257132947451094,0.7242096100221328
2020-07-23,0.09265191733269197,0.03925949574621209,0.25566572045869623,0.7260515151962103
2020-07-24,0.09261914042885937,0.039293001014024415,0.2557136046146703,0.7258885993555807
2020-07-27,0.09324490017228107,0.03926812548086759,0.25596401971662164,0.7257704882264486
2020-07-28,0.09308660867179097,0.03924964652197362,0.25585567473464854,0.7258497315654662
2020-07-29,0.09332348627893379,0.03919254895477184,0.25650414944691197,0.7258101884583612
2020-07-30,0.09294208758313659,0.03905501127703962,0.2551943401026507,0.7267697024030351
2020-07-31,0.09327131007915164,0.03891591182457378,0.2541994977944342,0.7275285383229293
2020-08-03,0.09366908795300302,0.03878919321532593,0.2533112375438649,0.7281864236453927
2020-08-04,0.09398071408299759,0.0386569806839117,0.2522459524018118,0.7288774181076729
2020-08-05,0.09439463151335817,0.038504246250315136,0.2512338179005875,0.7296443026558599
2020-08-06,0.094720704727288,0.03829949885926387,0.24989525082941158,0.7307075847955063
2020-08-07,0.09504828866575141,0.038117896502105224,0.24879018137229475,0.7314978483945779
2020-08-10,0.09536261539479152,0.037874848908409704,0.2473351058804841,0.7325633422277111
2020-08-11,0.09378611407937186,0.03769336342942055,0.24495285174995873,0.734664019697897
2020-08-12,0.09482125025823632,0.03764599036217777,0.2449000985259567,0.7351011129929663
2020-08-13,0.09459799607415262,0.03736672349157127,0.24192182128270892,0.7371543790012814
2020-08-14,0.09449488822026256,0.037229197397173855,0.23982810934286655,0.7383613537431621
2020-08-17,0.09457242739020008,0.03719856531235456,0.23857464364676892,0.7388377242602884
2020-08-18,0.09472599302862762,0.03723757619987228,0.23795454234173777,0.7387760633802466
2020-08-19,0.09426062526502202,0.037323432547875963,0.23739375246635006,0.7387491623225344
2020-08-20,0.09447718942167113,0.03740655065734708,0.2373185226228271,0.7383062036804106
2020-08-21,0.09480739231664742,0.037392205683631385,0.23722350692400504,0.7381631422550251
2020-08-24,0.0955516583187573,0.037262591036482974,0.2354267500713969,0.7399570529316156
2020-08-25,0.09653866812186117,0.0369120066915497,0.23507333897344934,0.7410422569508264
2020-08-26,0.09697421780270239,0.0370955236567198,0.2352956462708795,0.7405865894051339
2020-08-27,0.09676630049122344,0.036760275769721074,0.234735055545545,0.7418333850121174
2020-08-28,0.09679804211791905,0.03655873280963505,0.23335648228431397,0.7432356192912266
2020-08-31,0.09694435238414559,0.03680710451697458,0.23463294739478116,0.7415445778859264
2020-09-01,0.0975462610928777,0.03698785783279591,0.23534491195451268,0.740573134579067
2020-09-02,0.09865180825466466,0.037228755188337834,0.23831317922635803,0.7392029261556958
2020-09-03,0.09526245515236112,0.03885665249018085,0.2563187373067309,0.7271387940776192
2020-09-04,0.0950391509579455,0.03886497406381078,0.2550783579666202,0.7276086954416349
2020-09-08,0.0953682127275849,0.03889735143938263,0.25680866997905877,0.7267244382317591
2020-09-09,0.09469887223001508,0.0390174979484065,0.25786907968631023,0.726134023463602
2020-09-10,0.09522758177586138,0.03915684464650382,0.25895325412089043,0.7253322985392288
2020-09-11,0.09486873742620497,0.03908682065427676,0.257290894529027,0.7262157945872301
2020-09-14,0.09482054602831953,0.03908322728888952,0.2565877055869289,0.7264140407164207
2020-09-15,0.09488435809461933,0.03917746082176275,0.2560746983844975,0.7262222347898165
2020-09-16,0.09454065792541348,0.03935953406425665,0.2559499686484958,0.7257839982756932
2020-09-17,0.09433563097960442,0.03947555711437915,0.2560326144389527,0.7252648811182111
2020-09-18,0.09419119086359062,0.03954328519589475,0.2565313214419721,0.7245855405817448
2020-09-21,0.09409467704185244,0.03958967373526833,0.25542446652948014,0.7254890326666712
2020-09-22,0.09434558801487077,0.03970668171166232,0.25642413100944683,0.7241926517486441
2020-09-23,0.0937121966563532,0.039197724805803136,0.25384410883237735,0.7274842965646676
2020-09-24,0.09385234291755525,0.039564623596640466,0.25683821084501673,0.724274530082586
2020-09-25,0.09444473787802396,0.03998118938013955,0.26051128363846004,0.7208440178452717
2020-09-28,0.09512468681442492,0.040426324725963636,0.264001509173334,0.7175637873803613
2020-09-29,0.09650643612155263,0.04012215381111665,0.26247674288570344,0.7193282972902133
2020-09-30,0.09650173585133809,0.04039084456123945,0.2637905364887429,0.7176920621704623
2020-10-01,0.09640578047207203,0.040427513538228266,0.2635771874585815,0.7178009501016445
2020-10-02,0.09591261379429372,0.04051666651021041,0.26413132803080214,0.7171681612792945
2020-10-05,0.0962082818160148,0.04024106743399776,0.26358947247187114,0.7184123546810119
2020-10-06,0.09540762113413365,0.040299521203886676,0.26486145321187016,0.7178730547074866
2020-10-07,0.09586364915569019,0.0402797713855426,0.26541173150482944,0.7176297238060276
2020-10-08,0.09554954769324728,0.04027581964861703,0.26457561581623396,0.7180492327358798
2020-10-09,0.09530340145868962,0.04031418878250135,0.2642487514480502,0.7181085565286426
2020-10-12,0.09549487513893559,0.04018090827349761,0.26438166644233746,0.7183185761177115
2020-10-13,0.09527538275791113,0.040193654371503365,0.2639165721052339,0.718346643017367
2020-10-14,0.09537106358884365,0.04023773510672082,0.26369924825345503,0.7182589836907398
2020-10-15,0.09531057004311395,0.04035881924927969,0.26376245288800476,0.7177167762897438
2020-10-16,0.09503353905184418,0.040648470047096145,0.26469029518103304,0.716595922063504
2020-10-19,0.09374640769677645,0.03993683044887319,0.26175186973683556,0.7204666188287673
2020-10-20,0.0934574159564191,0.03993342880373807,0.2612086698589022,0.7205091298873446
2020-10-21,0.09313627163495299,0.04005076846117122,0.26132003925268754,0.7199273056468868
2020-10-22,0.09329997524905725,0.0401709774234074,0.2616603782826422,0.7192602249000977
2020-10-23,0.09297572399880841,0.040215153926869966,0.2618299841291241,0.7190793860122244
2020-10-26,0.09100116073321775,0.03943524365942153,0.2578399456844314,0.7245039447171224
2020-10-27,0.09073048695635623,0.0393989128086405,0.2569622833656456,0.7249149526388072
2020-10-28,0.09191163948664026,0.03940311218322606,0.2661621646638236,0.7210944221157892
2020-10-29,0.09128020209139068,0.039347272560238886,0.2648770334553197,0.7220043585765995
2020-10-30,0.09112036783754471,0.03930961738685265,0.26426819032283366,0.7222954869720319
2020-11-02,0.09135768703747073,0.03930224865435665,0.26387418974165944,0.722413956112161
2020-11-03,0.09098827098324973,0.03935011092310632,0.2642090132536209,0.7222531209858594
2020-11-04,0.09137147254208361,0.039216371160765914,0.2646582492817601,0.7222400153993137
2020-11-05,0.09186635367430508,0.03916799361919386,0.26490082493781886,0.7221042826080882
2020-11-06,0.09210486124785498,0.03919391920415554,0.2642673164899694,0.7221464508307057
2020-11-09,0.09247491132684081,0.0392896018943651,0.2645628562074361,0.7215486573498089
2020-11-10,0.09283096801525186,0.03940465682272429,0.2644196551229828,0.7212442365292163
2020-11-11,0.0931959058363065,0.039640225270481944,0.26545333323640424,0.7198834908642853
2020-11-12,0.09310389027866368,0.03974881313006104,0.26598593085037875,0.7192437931566638
2020-11-13,0.0939457194399714,0.039644207631173475,0.2661982979208436,0.7194574471839779
2020-11-16,0.09466972121290741,0.03962675788924094,0.2663545964606122,0.7194031439734485
2020-11-17,0.09422760566271,0.039650980552935776,0.26604218965303306,0.7195289106488255
2020-11-18,0.09372724722859825,0.039647184342154126,0.26634887191064016,0.7194075435534869
2020-11-19,0.09314631848192907,0.03987149048127172,0.26806102750877203,0.7180000222112374
2020-11-20,0.09285831243840846,0.03968096905799379,0.26628273084926657,0.7193776279285788
2020-11-23,0.09272981577925939,0.0395313772895745,0.26468425048473837,0.7204674273355302
2020-11-24,0.0933654767783186,0.03908891839645552,0.26290453733088104,0.7227670636241041
2020-11-25,0.09324886756750114,0.038942131593120655,0.2608857642341379,0.7240365161820496
2020-11-27,0.09332506147114725,0.03890158681445263,0.2596705463444621,0.7245736609273491
2020-11-30,0.09311056697500036,0.03892227540575087,0.2590542762115269,0.724686082736042
2020-12-01,0.09370710983640196,0.03886738989195449,0.2587710773989457,0.7249981413927165
2020-12-02,0.09368059324233073,0.038907168820104185,0.258259053192959,0.7249869106294048
2020-12-03,0.09388337776473703,0.03897413604074317,0.25825361366259764,0.7246369772793276
2020-12-04,0.09462410608571381,0.03891142437656917,0.25806327488383374,0.7249490577456711
2020-12-07,0.09403802117052976,0.038893676886506065,0.2579280714887392,0.7251094938939743
2020-12-08,0.09447314480782937,0.03895955074806211,0.25834644958933156,0.724420146015505
2020-12-09,0.09372848598101936,0.03901162353919022,0.2579912011259129,0.7246508421340694
2020-12-10,0.09370733850004921,0.03906823837577419,0.2580193907848082,0.7242550311508634
2020-12-11,0.0936629908089923,0.03922363687061097,0.25888624263780624,0.7231187292868501
2020-12-14,0.09370907867662127,0.039219686389529794,0.2597723624333514,0.7227016286388248
2020-12-15,0.09519321896652913,0.03934069566355483,0.25999429541246294,0.7227571717315371
2020-12-16,0.0950666450188981,0.03927634716672167,0.258898433699045,0.7233495545926749
2020-12-17,0.09511735159468104,0.03924191081333714,0.25858515357017386,0.7235098170782195
2020-12-18,0.09520170641399647,0.039194387852691644,0.2584325692831011,0.7236345975251373
2020-12-21,0.09561485043342524,0.03921463763752293,0.2596530534549351,0.7229216555077249
2020-12-22,0.09505675398697654,0.039153071927721335,0.25898582812389137,0.7232754887051186
2020-12-23,0.0946815259359842,0.03907987530088317,0.2585463693246451,0.723465036317854
2020-12-24,0.0946215549332361,0.03903190118010797,0.25880936422148015,0.7232570893363395
2020-12-28,0.09545552967835982,0.03899338487587944,0.2574563234060508,0.7242882307755296
2020-12-29,0.0953444624461654,0.03887644521061882,0.25627361656502534,0.7249918227750107
2020-12-30,0.09531708578381731,0.03877893245192246,0.2556728890919679,0.7252949579752708
2020-12-31,0.09602492142191678,0.03878517169047271,0.25544182478522454,0.7253112586673025
2021-01-04,0.09342107641382603,0.03948396571106858,0.25550249578847994,0.7250694901369404
2021-01-05,0.09365037198966705,0.03940478207435798,0.2545971163051699,0.7256943656680163
2021-01-06,0.09389257784192555,0.03947200785996492,0.2540238528697266,0.7256046152532972
2021-01-07,0.09460456897707387,0.039570129251538515,0.2551918819586763,0.7249115951640827
2021-01-08,0.0948092415872006,0.03937674100078486,0.25393539065442855,0.7261801993188869
2021-01-11,0.09465368298315416,0.039434267430274075,0.2535541428481708,0.7261193739627325
2021-01-12,0.09498418147014323,0.03968813111325692,0.2543943822160522,0.7247010476259806
2021-01-13,0.0952420952825755,0.03990669516063636,0.2550358727980897,0.7235310382592963
2021-01-14,0.09540005292805939,0.039887009021795525,0.2558380596922264,0.7231478974971215
2021-01-15,0.09458662756184934,0.03984684998853801,0.2551439925226241,0.7237435939648876
2021-01-19,0.09557458536517036,0.039841238461262994,0.2562801962203985,0.7232607058409696
2021-01-20,0.09629683141382847,0.03995545648777158,0.25731662204159034,0.7225868773004694
2021-01-21,0.09648011002317676,0.039889442436434955,0.2561028006656173,0.7232603290407263
2021-01-22,0.0962687366462045,0.0399983158752718,0.2559614117572925,0.722852547294905
2021-01-25,0.09609669541226527,0.039980952676752994,0.2559034200960637,0.7228528472226576
2021-01-26,0.09634322116547189,0.03998813962686823,0.25609639313314775,0.7226079696284529
2021-01-27,0.09307311467625594,0.03948214892161421,0.24895109961301046,0.7315077016964928
2021-01-28,0.0931044805263458,0.03942318730994552,0.24745542148161948,0.7323632425972672
2021-01-29,0.0929621128908053,0.03972365024060512,0.2502416737791436,0.7300826888179316
2021-02-01,0.09218522158613453,0.03953846978678812,0.24929496975360485,0.7312925502977257
2021-02-02,0.09262191090138193,0.039735217963366765,0.2502367159631691,0.7300961162899074
2021-02-03,0.09258204822545164,0.03961114094809958,0.24823288962796441,0.7316304153737077
2021-02-04,0.0930619483601846,0.03980665766371113,0.24935056021625304,0.730300630947747
2021-02-05,0.09342025268476233,0.04008267184258518,0.2501781256112807,0.7289211741833851
2021-02-08,0.09414011468648943,0.04016453074728789,0.2509407070438125,0.7283246837493913
2021-02-09,0.09469416831574926,0.0403591788208125,0.2516386776827269,0.7274300666550202
2021-02-10,0.09477969703267566,0.040585705886223185,0.2523834689606759,0.726169750790678
2021-02-11,0.09492387297363956,0.040886532702813276,0.2535730145555794,0.7244795410977614
2021-02-12,0.0956353690003709,0.04101496649827805,0.2542776807401052,0.7236108099270135
2021-02-16,0.09556590180910886,0.041162185169335674,0.2556589702875165,0.7223933410065243
2021-02-17,0.09541337631501826,0.04129564135047829,0.25690727213565473,0.7212445154337669
2021-02-18,0.09451138747766348,0.04138934028869166,0.2572260990318005,0.7210737557903876
2021-02-19,0.09424230403734771,0.04140656706727328,0.2577074708145138,0.7204709437086269
2021-02-22,0.09335981960319113,0.04146468359554939,0.2568567239992081,0.7210606129604378
2021-02-23,0.09271256058970724,0.041428312923550266,0.2564274381236479,0.7213136872893937
2021-02-24,0.0948062515840762,0.04168003803726002,0.25793897405313526,0.7204258065052423
2021-02-25,0.09321833872338162,0.04267913721424233,0.26676071740118873,0.714740443905608
2021-02-26,0.09294625503231409,0.04262321165160629,0.264910741109843,0.7158696433423941
2021-03-01,0.09348018381650615,0.04275534277441025,0.26819928866729115,0.7136944726168943
2021-03-02,0.09322360872614176,0.04263898774812319,0.2657714659753247,0.7151182897554159
2021-03-03,0.09116953995316375,0.04299828081291141,0.2640231018617562,0.716206228873459
2021-03-04,0.09090248364367297,0.04287176219516629,0.2641705164217834,0.7162921244382896
2021-03-05,0.09140547515076883,0.04272666997787057,0.26546667221593806,0.715752582719023
2021-03-08,0.09143115779752305,0.042686132277503126,0.2655774428223255,0.7154625608938564
2021-03-09,0.09186587349076156,0.04274251073828026,0.26705593093848057,0.7142705196698899
2021-03-10,0.09303537474300348,0.042800355752805073,0.2646344602780595,0.715722364036236
2021-03-11,0.09318013095264775,0.04281860681655057,0.2655313209455821,0.7148964900885681
2021-03-12,0.09309486163016466,0.043086377924533875,0.26774689111471245,0.7126514328339174
2021-03-15,0.0921217674234908,0.042874263966260186,0.26766244394331,0.7132138613666367
2021-03-16,0.09238600226044591,0.04313518797256719,0.2683050761351792,0.7121625635771933
2021-03-17,0.09282835348912982,0.043409637623112576,0.2694143087307168,0.7107799351763057
2021-03-18,0.09056174406826113,0.04256546625524494,0.2644561188719561,0.7164174607408514
2021-03-19,0.08970112127719523,0.04261781783591365,0.26361151863948074,0.7167534089410713
2021-03-22,0.08951489525193758,0.04267506749094881,0.26345872677586224,0.7166798794405286
2021-03-23,0.08924475834707371,0.042688502815715054,0.26355405204079313,0.7165980884112235
2021-03-24,0.08914445938058725,0.04272821602570773,0.26361668853563297,0.7163869516745255
2021-03-25,0.09000603488751938,0.0427960745414166,0.2639466098472991,0.7160082105334549
2021-03-26,0.09099761390849527,0.042572448149379744,0.2642107077515837,0.7168829667562938
2021-03-29,0.0908502356711308,0.042520212357062825,0.26321923953314147,0.717391512971425
2021-03-30,0.09010571905874626,0.0425969058694158,0.26297363587076256,0.7173401255535521
2021-03-31,0.0900176908517637,0.04259404051221624,0.2626006934276032,0.7173739919891335
2021-04-01,0.090768056060333,0.04247863519820327,0.26265961428057394,0.7177218948977763
2021-04-05,0.0909659981651929,0.042489294505206096,0.26362206150423484,0.7173352316762888
2021-04-06,0.0912472460460797,0.042475356157700844,0.26301961563523024,0.7174866909488236
2021-04-07,0.09204183398524891,0.04237741081610544,0.2622828836375298,0.718021094929163
2021-04-08,0.09156254292507238,0.0423142621633923,0.2612698589330379,0.71864120183187
2021-04-09,0.09359350046464719,0.04217958361953092,0.26164394606979,0.7188551030385723
2021-04-12,0.0934861118223585,0.04224634490705277,0.26194786047052687,0.7183272559918233
2021-04-13,0.09399974124212179,0.04233256329029501,0.26276559210946604,0.7174676360765159
2021-04-14,0.09299614006075668,0.04228364707013182,0.2624025162704662,0.7178160102513311
2021-04-15,0.09263699786149215,0.042266102076167066,0.2622127873009542,0.7184957406449255
2021-04-16,0.09297415912260022,0.04225653480745421,0.26169451350543677,0.7187199065305819
2021-04-19,0.09279826157802175,0.04228814289221802,0.2616924321883419,0.7186643825676454
2021-04-20,0.09163980206698974,0.042350317666249755,0.2616424113191899,0.7187182128102636
2021-04-21,0.09214363193193839,0.04233643081664452,0.2618979749235038,0.7186579318161277
2021-04-22,0.09193195380676643,0.04232627786392299,0.2623953266892933,0.7184762360248907
2021-04-23,0.09296181967320749,0.04236288717582366,0.2631277051089122,0.7180746865539647
2021-04-26,0.0933025314697692,0.04220381308542414,0.26237017049327527,0.7186219053409117
2021-04-27,0.09365989866525767,0.04214427657890086,0.26228599837452654,0.7185513755173607
2021-04-28,0.09380062545030049,0.0421616218287378,0.26279136868802944,0.7179490449733461
2021-04-29,0.09446019660493706,0.04220070227974525,0.26357631268865,0.717277343593238
2021-04-30,0.09437765143824894,0.042219030429882703,0.26373960654998996,0.7173507851985704
2021-05-03,0.09474688832337,0.042174892534695245,0.26347587602666794,0.7174143686257197
2021-05-04,0.0938309497015615,0.042195306384859965,0.2632774150787432,0.7175784002575653
2021-05-05,0.0942748020056159,0.042193225117649086,0.2630156175228775,0.7176615683216356
2021-05-06,0.09529908402702542,0.04219792126528246,0.26336762397269176,0.7175130469680555
2021-05-07,0.09571513541373335,0.04213575406804623,0.26399252751662355,0.7171175830501267
2021-05-10,0.09464590239187955,0.042278639238982806,0.2651465815710853,0.7163626482079409
2021-05-11,0.09424988776191848,0.042393475651464764,0.26609579102245196,0.715516574359326
2021-05-12,0.09370153631170199,0.04270502226608359,0.2713117755254965,0.7127518665026721
2021-05-13,0.09432830557987872,0.042631497108698915,0.27080033101835294,0.7132421972162658
2021-05-14,0.09474124705274656,0.042692973675708186,0.27155335823229204,0.7126058976315195
2021-05-17,0.09518449169162252,0.04263126030585529,0.2704315511120719,0.7133030306797922
2021-05-18,0.09439910595700199,0.04262656072904169,0.2698090568195344,0.7136863916503591
2021-05-19,0.09511800731520685,0.04267601755669963,0.26962500761155017,0.7136915026788583
2021-05-20,0.09531712021414077,0.042712300809304535,0.2701423297676604,0.7132337472470194
2021-05-21,0.09540341034835015,0.0428476701039065,0.2704013890144929,0.7126058838233618
2021-05-24,0.09540475597431283,0.04291432927561216,0.27098344147578696,0.7121241064608945
2021-05-25,0.09531198162102547,0.04314660092631683,0.2718951517482911,0.7109387360071373
2021-05-26,0.09461156701255032,0.04308490552042684,0.2727260397661671,0.7105448305521509
2021-05-27,0.09407982919434675,0.04325692418538203,0.2733707039936534,0.7097482793429598
2021-05-28,0.09423692708234603,0.043417807109505116,0.27381186545382946,0.7090273734592433
2021-06-01,0.09391912753089764,0.04350073073177823,0.2743536686769048,0.7084037167849841
2021-06-02,0.09425435822943885,0.04348467880449687,0.27503839850985823,0.7078281674923738
2021-06-03,0.09370666787094065,0.04337722101210128,0.2743693007929917,0.7084185896829529
2021-06-04,0.09469266799479908,0.04331177112816604,0.2733077543383481,0.7094475533121759
2021-06-07,0.09496896525827854,0.04309416254996654,0.2725463305822478,0.710136139903224
2021-06-08,0.09491244039986237,0.04288398458520535,0.2720142039900222,0.7106408637348535
2021-06-09,0.09485992166810348,0.04266139653629909,0.27148138712779074,0.7111802291329167
2021-06-10,0.0954154286464587,0.042406987195155905,0.27079033381126094,0.711924593882305
2021-06-11,0.09591765822763244,0.04199172694776304,0.26957702512163056,0.7131819631269355
2021-06-14,0.09655509464866258,0.041855747008982515,0.2703759179294907,0.7127945799351222
2021-06-15,0.09655046059896386,0.04163438599680739,0.27009714498153414,0.7132674895339987
2021-06-16,0.09564569407192887,0.0410872397631466,0.26531824527483866,0.7171861797227522
2021-06-17,0.09540415947727364,0.04023520310635498,0.26073588334517617,0.7211428841018922
2021-06-18,0.09500495137581075,0.040848185431815676,0.25785004058171695,0.7226094780613425
2021-06-21,0.09616309033475337,0.04075022378040359,0.25793461445718385,0.7225230893963625
2021-06-22,0.09663293241169406,0.040588581200170566,0.25585241157044775,0.7235539635008444
2021-06-23,0.09701281311455336,0.04070573657029519,0.2554076096110853,0.7229970543689028
2021-06-24,0.09762273151437581,0.04103610279813933,0.25652213201057933,0.7211773891195422
2021-06-25,0.09794901326632564,0.04111868860797705,0.2555478675087648,0.7211933479405599
2021-06-28,0.09910401933078279,0.04001123828879322,0.2519290677706238,0.7258919947763405
2021-06-29,0.10052818753831065,0.03965548940693509,0.2511232971570248,0.7270696682436746
2021-06-30,0.10054010572124762,0.03932386730890077,0.24986984549916852,0.7284818548560619
2021-07-01,0.10074635948982273,0.03900997414580921,0.2483971033961054,0.7302159394080912
2021-07-02,0.10033860213713613,0.03911078776632812,0.2474203231653237,0.7310345842769685
2021-07-06,0.1002787104088748,0.03900373444524963,0.24798133280729143,0.7306613732857296
2021-07-07,0.10151499005149815,0.03898309011011167,0.24728889184289288,0.7310817560160512
2021-07-08,0.09993688065827519,0.03913521226327205,0.24646712304226287,0.731650678456997
2021-07-09,0.1005658773626917,0.03930246944935933,0.24962025201142501,0.7293715716058524
2021-07-12,0.09972791215109984,0.03820154297274309,0.24599596912627164,0.7338455330529123
2021-07-13,0.09902816707823164,0.03826787479923379,0.2456313262211645,0.7339048188083446
2021-07-14,0.09780226722727108,0.03810628911542414,0.2447393419646556,0.7347401699989918
2021-07-15,0.09758118242560675,0.03829632136321056,0.24487786531755418,0.7342708221360124
2021-07-16,0.09582907761508261,0.03840918172564715,0.2444371343243272,0.7346459074226442
2021-07-19,0.09617305053421261,0.0390131914413428,0.24761590914322218,0.7324169572553169
2021-07-20,0.09651534226137884,0.03929170240248952,0.24905775044756473,0.7311781635820168
2021-07-21,0.09706826741771217,0.039368081949834766,0.24846125549746975,0.7313883949939534
2021-07-22,0.09641445381639634,0.03942621375267935,0.24730244462132564,0.7319302738838979
2021-07-23,0.09761779507276427,0.03948167869541145,0.2477097013913454,0.7316553543506771
2021-07-26,0.09697786675136574,0.039616540678877356,0.24707513945327655,0.7317292503019316
2021-07-27,0.09758661655765834,0.03976950423924345,0.2473521584316345,0.7312758196326976
2021-07-28,0.09774235527154419,0.03997492467499385,0.24735332830243908,0.7307709065872843
2021-07-29,0.09838986588603323,0.04015218194152576,0.24794518551456318,0.7299623895791282
2021-07-30,0.09791891005044828,0.04024299682871397,0.24807324553806298,0.7297365760690036
2021-08-02,0.0977372169316439,0.040367502750310785,0.24867469332530207,0.7289749871341719
2021-08-03,0.09869391320265841,0.04044683707905668,0.24937338788788432,0.7284558527947511
2021-08-04,0.09951994008463447,0.04037360761609258,0.24933971842625588,0.7286858689261231
